network_size,seed,num_layers,network_type,strategy,topology,curriculum_results
100,42,1,ffn,random,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 440.9302547045161, 'std_reward': 41.31340856149083, 'mean_length': 464.45509767787803, 'std_length': 28.481696583549603, 'solved_rate': 0.9585131912776009}, 'mountain_car': {'mean_reward': -131.31369034311288, 'std_reward': 22.28407810559675, 'mean_length': 109.04014815941989, 'std_length': 13.833668654025058, 'solved_rate': 0.8038734966993745}, 'acrobot': {'mean_reward': -128.85313576305577, 'std_reward': 21.091514024737073, 'mean_length': 130.17814617114513, 'std_length': 22.93037252377934, 'solved_rate': 0.7542443822753484}}, 'mountain_car': {'cartpole': {'mean_reward': 459.99021403965975, 'std_reward': 29.177604204506338, 'mean_length': 450.82786179205357, 'std_length': 19.086042561148993, 'solved_rate': 0.8223195462820547}, 'mountain_car': {'mean_reward': -138.65405199363667, 'std_reward': 14.851776625364142, 'mean_length': 126.42731428635713, 'std_length': 21.34023986110714, 'solved_rate': 0.8649796407350635}, 'acrobot': {'mean_reward': -146.65645459162147, 'std_reward': 20.95780784502915, 'mean_length': 154.93883159893676, 'std_length': 10.53829875314279, 'solved_rate': 0.8902652108474662}}, 'acrobot': {'cartpole': {'mean_reward': 416.00264487051294, 'std_reward': 41.255607238400735, 'mean_length': 408.60654039078906, 'std_length': 33.191067611838534, 'solved_rate': 0.8982921723602805}, 'mountain_car': {'mean_reward': -118.42461472219202, 'std_reward': 25.580780254291337, 'mean_length': 186.69587405863024, 'std_length': 18.221260308411477, 'solved_rate': 0.770648396229316}, 'acrobot': {'mean_reward': -141.7653760926903, 'std_reward': 29.669135381026944, 'mean_length': 119.2873267238381, 'std_length': 27.065160177741973, 'solved_rate': 0.7268082357730623}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.035500734909556}, 'forward_transfer': {'mountain_car': 1.019627915953617, 'acrobot': 0.7511200055236622}, 'final_performance': {'cartpole': {'mean_reward': 416.00264487051294, 'std_reward': 41.255607238400735, 'mean_length': 408.60654039078906, 'std_length': 33.191067611838534, 'solved_rate': 0.8982921723602805}, 'mountain_car': {'mean_reward': -118.42461472219202, 'std_reward': 25.580780254291337, 'mean_length': 186.69587405863024, 'std_length': 18.221260308411477, 'solved_rate': 0.770648396229316}, 'acrobot': {'mean_reward': -141.7653760926903, 'std_reward': 29.669135381026944, 'mean_length': 119.2873267238381, 'std_length': 27.065160177741973, 'solved_rate': 0.7268082357730623}}}}"
100,42,1,ffn,random,modular,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 468.154139168069, 'std_reward': 11.721903367613105, 'mean_length': 440.28795992941997, 'std_length': 23.901248714347354, 'solved_rate': 0.9725033051978015}, 'mountain_car': {'mean_reward': -129.77021303940904, 'std_reward': 24.01475926879236, 'mean_length': 186.70350811406388, 'std_length': 29.426194298852682, 'solved_rate': 0.6490959176558057}, 'acrobot': {'mean_reward': -119.24690793139605, 'std_reward': 23.07018729366133, 'mean_length': 154.1486072096529, 'std_length': 29.81745974297462, 'solved_rate': 0.6215618050192051}}, 'mountain_car': {'cartpole': {'mean_reward': 454.8958361402331, 'std_reward': 45.107770019479034, 'mean_length': 421.0604854134319, 'std_length': 44.68620692962985, 'solved_rate': 0.8067674059173643}, 'mountain_car': {'mean_reward': -102.13752234374206, 'std_reward': 26.673379378149924, 'mean_length': 101.59887358836748, 'std_length': 25.500962206369564, 'solved_rate': 0.7496691978177641}, 'acrobot': {'mean_reward': -130.33799523424705, 'std_reward': 21.452028838418055, 'mean_length': 191.06119053687178, 'std_length': 13.050140566738463, 'solved_rate': 0.6433416353722886}}, 'acrobot': {'cartpole': {'mean_reward': 467.6852462052252, 'std_reward': 23.240751285435127, 'mean_length': 476.76540094983096, 'std_length': 14.907466244068646, 'solved_rate': 0.9480700011050083}, 'mountain_car': {'mean_reward': -128.470395170293, 'std_reward': 15.819340329917617, 'mean_length': 161.8089787314104, 'std_length': 11.486144722390549, 'solved_rate': 0.8853067103567006}, 'acrobot': {'mean_reward': -148.81782479009408, 'std_reward': 29.8576530343248, 'mean_length': 159.60261686821738, 'std_length': 25.33471347881779, 'solved_rate': 0.6027590517779843}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0765936446450572}, 'forward_transfer': {'mountain_car': 0.7985733672811574, 'acrobot': 0.9484469596591972}, 'final_performance': {'cartpole': {'mean_reward': 467.6852462052252, 'std_reward': 23.240751285435127, 'mean_length': 476.76540094983096, 'std_length': 14.907466244068646, 'solved_rate': 0.9480700011050083}, 'mountain_car': {'mean_reward': -128.470395170293, 'std_reward': 15.819340329917617, 'mean_length': 161.8089787314104, 'std_length': 11.486144722390549, 'solved_rate': 0.8853067103567006}, 'acrobot': {'mean_reward': -148.81782479009408, 'std_reward': 29.8576530343248, 'mean_length': 159.60261686821738, 'std_length': 25.33471347881779, 'solved_rate': 0.6027590517779843}}}}"
100,42,1,ffn,random,hybrid,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 457.6624701781641, 'std_reward': 43.842633276191734, 'mean_length': 459.710040016902, 'std_length': 32.61353972884411, 'solved_rate': 0.8969866441861326}, 'mountain_car': {'mean_reward': -126.90763273614162, 'std_reward': 14.013722905603922, 'mean_length': 134.56337688524246, 'std_length': 25.09172752709499, 'solved_rate': 0.8697881012248871}, 'acrobot': {'mean_reward': -116.19781651991367, 'std_reward': 25.167259424478353, 'mean_length': 111.11005678438447, 'std_length': 16.313542683210276, 'solved_rate': 0.7201911257810631}}, 'mountain_car': {'cartpole': {'mean_reward': 444.01556678826523, 'std_reward': 45.83449216542722, 'mean_length': 428.1172501441301, 'std_length': 31.789806942371072, 'solved_rate': 0.8619554242294218}, 'mountain_car': {'mean_reward': -136.46245611741762, 'std_reward': 14.080585702301281, 'mean_length': 152.20446213036445, 'std_length': 17.028905585347005, 'solved_rate': 0.6586110861799863}, 'acrobot': {'mean_reward': -120.19642874808406, 'std_reward': 24.922246429162875, 'mean_length': 168.17394104317174, 'std_length': 25.66587041650082, 'solved_rate': 0.8909643710305502}}, 'acrobot': {'cartpole': {'mean_reward': 481.79522836740546, 'std_reward': 41.937865293550615, 'mean_length': 407.88663607853726, 'std_length': 48.52021136953134, 'solved_rate': 0.8643716872653686}, 'mountain_car': {'mean_reward': -112.55350025797988, 'std_reward': 25.709058846594218, 'mean_length': 171.993310781105, 'std_length': 22.10927712425142, 'solved_rate': 0.7951047080377103}, 'acrobot': {'mean_reward': -107.91271481800095, 'std_reward': 20.326471756860556, 'mean_length': 132.50771412575145, 'std_length': 11.798198517089968, 'solved_rate': 0.7556723171107126}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.1568548529690883}, 'forward_transfer': {'mountain_car': 1.0853874394434713, 'acrobot': 0.9143690852187325}, 'final_performance': {'cartpole': {'mean_reward': 481.79522836740546, 'std_reward': 41.937865293550615, 'mean_length': 407.88663607853726, 'std_length': 48.52021136953134, 'solved_rate': 0.8643716872653686}, 'mountain_car': {'mean_reward': -112.55350025797988, 'std_reward': 25.709058846594218, 'mean_length': 171.993310781105, 'std_length': 22.10927712425142, 'solved_rate': 0.7951047080377103}, 'acrobot': {'mean_reward': -107.91271481800095, 'std_reward': 20.326471756860556, 'mean_length': 132.50771412575145, 'std_length': 11.798198517089968, 'solved_rate': 0.7556723171107126}}}}"
100,42,1,ffn,centrality_based,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 469.1925395999124, 'std_reward': 35.802720657787404, 'mean_length': 421.101483060173, 'std_length': 39.609637207680876, 'solved_rate': 0.9762041024438461}, 'mountain_car': {'mean_reward': -108.53618831528993, 'std_reward': 16.024241492012454, 'mean_length': 100.37221531143878, 'std_length': 27.74362729744909, 'solved_rate': 0.8644760105308988}, 'acrobot': {'mean_reward': -116.12847870391613, 'std_reward': 28.3540096025264, 'mean_length': 105.85893257273791, 'std_length': 11.973470314578801, 'solved_rate': 0.7993034917145971}}, 'mountain_car': {'cartpole': {'mean_reward': 421.74836717528393, 'std_reward': 25.4287573134379, 'mean_length': 479.5894043195813, 'std_length': 33.69528805631397, 'solved_rate': 0.9516692790665022}, 'mountain_car': {'mean_reward': -132.52630011987156, 'std_reward': 26.198206326558886, 'mean_length': 124.92970343337892, 'std_length': 12.308590098802076, 'solved_rate': 0.7366612810194109}, 'acrobot': {'mean_reward': -100.12772438626786, 'std_reward': 25.400059413311038, 'mean_length': 140.42275555322203, 'std_length': 26.73484117566382, 'solved_rate': 0.642543948425327}}, 'acrobot': {'cartpole': {'mean_reward': 400.3772607870085, 'std_reward': 16.064811923077716, 'mean_length': 442.6401612191263, 'std_length': 15.009149503659929, 'solved_rate': 0.8653839493297476}, 'mountain_car': {'mean_reward': -142.1043652703941, 'std_reward': 22.726995972117372, 'mean_length': 187.30365642949934, 'std_length': 28.4546984180383, 'solved_rate': 0.667640442012423}, 'acrobot': {'mean_reward': -111.02051798613715, 'std_reward': 14.854594127467172, 'mean_length': 139.43512358923687, 'std_length': 26.23604221323529, 'solved_rate': 0.8501025943511151}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.9645715671979939}, 'forward_transfer': {'mountain_car': 1.0807079160967419, 'acrobot': 1.3411011030204607}, 'final_performance': {'cartpole': {'mean_reward': 400.3772607870085, 'std_reward': 16.064811923077716, 'mean_length': 442.6401612191263, 'std_length': 15.009149503659929, 'solved_rate': 0.8653839493297476}, 'mountain_car': {'mean_reward': -142.1043652703941, 'std_reward': 22.726995972117372, 'mean_length': 187.30365642949934, 'std_length': 28.4546984180383, 'solved_rate': 0.667640442012423}, 'acrobot': {'mean_reward': -111.02051798613715, 'std_reward': 14.854594127467172, 'mean_length': 139.43512358923687, 'std_length': 26.23604221323529, 'solved_rate': 0.8501025943511151}}}}"
100,42,1,ffn,centrality_based,modular,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 451.5926348496365, 'std_reward': 46.1539238254626, 'mean_length': 469.8320586633235, 'std_length': 22.05428942203453, 'solved_rate': 0.949739888998083}, 'mountain_car': {'mean_reward': -126.10345231051268, 'std_reward': 14.879189967436403, 'mean_length': 137.73616297411743, 'std_length': 24.796691358461132, 'solved_rate': 0.6521960611235903}, 'acrobot': {'mean_reward': -149.27575083265032, 'std_reward': 25.666904050093592, 'mean_length': 185.57939663759532, 'std_length': 26.538704052155303, 'solved_rate': 0.8468178220397721}}, 'mountain_car': {'cartpole': {'mean_reward': 474.6786976018048, 'std_reward': 30.16054169438142, 'mean_length': 431.97210722405464, 'std_length': 19.331511589041458, 'solved_rate': 0.8066578632600906}, 'mountain_car': {'mean_reward': -102.19703496681637, 'std_reward': 15.040317355334476, 'mean_length': 119.82001992149455, 'std_length': 16.374127330481627, 'solved_rate': 0.8938419045879766}, 'acrobot': {'mean_reward': -145.81074084336228, 'std_reward': 17.342809321863555, 'mean_length': 146.51583828090816, 'std_length': 29.208717819134883, 'solved_rate': 0.623866498927709}}, 'acrobot': {'cartpole': {'mean_reward': 467.1860349259019, 'std_reward': 14.904522080888057, 'mean_length': 451.02832885285784, 'std_length': 37.22973359996888, 'solved_rate': 0.9921715999232129}, 'mountain_car': {'mean_reward': -110.86685655355964, 'std_reward': 23.54311599300187, 'mean_length': 162.02465943090385, 'std_length': 15.060602883435637, 'solved_rate': 0.7292095605061477}, 'acrobot': {'mean_reward': -111.84496490534826, 'std_reward': 24.87969576282477, 'mean_length': 122.23500325098598, 'std_length': 25.988031931847523, 'solved_rate': 0.7842824879255305}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.996071317358392}, 'forward_transfer': {'mountain_car': 0.935151153701881, 'acrobot': 0.9074626599464496}, 'final_performance': {'cartpole': {'mean_reward': 467.1860349259019, 'std_reward': 14.904522080888057, 'mean_length': 451.02832885285784, 'std_length': 37.22973359996888, 'solved_rate': 0.9921715999232129}, 'mountain_car': {'mean_reward': -110.86685655355964, 'std_reward': 23.54311599300187, 'mean_length': 162.02465943090385, 'std_length': 15.060602883435637, 'solved_rate': 0.7292095605061477}, 'acrobot': {'mean_reward': -111.84496490534826, 'std_reward': 24.87969576282477, 'mean_length': 122.23500325098598, 'std_length': 25.988031931847523, 'solved_rate': 0.7842824879255305}}}}"
100,42,1,ffn,centrality_based,hybrid,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 436.18524253886875, 'std_reward': 23.159683996406855, 'mean_length': 484.95275403679443, 'std_length': 49.87809288972674, 'solved_rate': 0.8913916764314942}, 'mountain_car': {'mean_reward': -144.98072908142575, 'std_reward': 27.032278378684623, 'mean_length': 165.29745682852013, 'std_length': 28.54491571636879, 'solved_rate': 0.8213720565023278}, 'acrobot': {'mean_reward': -113.05091983631242, 'std_reward': 15.198622039983483, 'mean_length': 110.08202322551192, 'std_length': 18.22231007762599, 'solved_rate': 0.6804981071906947}}, 'mountain_car': {'cartpole': {'mean_reward': 450.8574394693319, 'std_reward': 35.617755602198656, 'mean_length': 476.57555471403134, 'std_length': 11.877195725003652, 'solved_rate': 0.9119835253645839}, 'mountain_car': {'mean_reward': -100.08636826139548, 'std_reward': 12.100575596691037, 'mean_length': 156.93804760212356, 'std_length': 15.936432385053, 'solved_rate': 0.6426824776929447}, 'acrobot': {'mean_reward': -120.60521680838862, 'std_reward': 24.04577663532534, 'mean_length': 177.29500933686813, 'std_length': 27.32775531081099, 'solved_rate': 0.7080242095569491}}, 'acrobot': {'cartpole': {'mean_reward': 428.69271117624095, 'std_reward': 31.870663393948163, 'mean_length': 405.6477362999621, 'std_length': 46.96473136069006, 'solved_rate': 0.8847908577680376}, 'mountain_car': {'mean_reward': -100.59655728137145, 'std_reward': 19.62258496489855, 'mean_length': 123.46007497349956, 'std_length': 21.875968273901393, 'solved_rate': 0.8372333515973787}, 'acrobot': {'mean_reward': -100.45155301282121, 'std_reward': 18.202820446878956, 'mean_length': 121.56984891008477, 'std_length': 21.917068255336126, 'solved_rate': 0.7753773315220216}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.9974250934947773}, 'forward_transfer': {'mountain_car': 0.710349252985443, 'acrobot': 1.1075473519806187}, 'final_performance': {'cartpole': {'mean_reward': 428.69271117624095, 'std_reward': 31.870663393948163, 'mean_length': 405.6477362999621, 'std_length': 46.96473136069006, 'solved_rate': 0.8847908577680376}, 'mountain_car': {'mean_reward': -100.59655728137145, 'std_reward': 19.62258496489855, 'mean_length': 123.46007497349956, 'std_length': 21.875968273901393, 'solved_rate': 0.8372333515973787}, 'acrobot': {'mean_reward': -100.45155301282121, 'std_reward': 18.202820446878956, 'mean_length': 121.56984891008477, 'std_length': 21.917068255336126, 'solved_rate': 0.7753773315220216}}}}"
100,42,1,ffn,distance_based,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 483.5600608612033, 'std_reward': 47.85043119474373, 'mean_length': 458.5673631644284, 'std_length': 48.34728357073804, 'solved_rate': 0.9143869583851575}, 'mountain_car': {'mean_reward': -128.43009351890524, 'std_reward': 26.05688878911206, 'mean_length': 190.54098669955073, 'std_length': 29.217087427581944, 'solved_rate': 0.703850034230654}, 'acrobot': {'mean_reward': -107.21829916805966, 'std_reward': 28.46712648825704, 'mean_length': 154.31467115921913, 'std_length': 19.21797876705867, 'solved_rate': 0.7843824364356117}}, 'mountain_car': {'cartpole': {'mean_reward': 457.68303701626655, 'std_reward': 28.536227909774187, 'mean_length': 439.84854050169423, 'std_length': 20.449820258518017, 'solved_rate': 0.8801924965762772}, 'mountain_car': {'mean_reward': -123.91065666631474, 'std_reward': 28.034301252312538, 'mean_length': 170.3075162267881, 'std_length': 15.985089785548235, 'solved_rate': 0.809557670730402}, 'acrobot': {'mean_reward': -124.88753496924272, 'std_reward': 25.58279297582689, 'mean_length': 144.86684112118638, 'std_length': 12.069512289504631, 'solved_rate': 0.7391381986872673}}, 'acrobot': {'cartpole': {'mean_reward': 453.2526295881088, 'std_reward': 26.818882312640483, 'mean_length': 401.5408183203455, 'std_length': 36.0717571179562, 'solved_rate': 0.81273222403724}, 'mountain_car': {'mean_reward': -128.2597333007746, 'std_reward': 20.84174357204948, 'mean_length': 118.85166790727955, 'std_length': 24.78748693036522, 'solved_rate': 0.8643522069776882}, 'acrobot': {'mean_reward': -104.22157392403285, 'std_reward': 14.970510262127858, 'mean_length': 125.45680199108243, 'std_length': 29.86404769732112, 'solved_rate': 0.6949391606919121}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.9628461578624925}, 'forward_transfer': {'mountain_car': 0.8497927370577958, 'acrobot': 1.173706480336816}, 'final_performance': {'cartpole': {'mean_reward': 453.2526295881088, 'std_reward': 26.818882312640483, 'mean_length': 401.5408183203455, 'std_length': 36.0717571179562, 'solved_rate': 0.81273222403724}, 'mountain_car': {'mean_reward': -128.2597333007746, 'std_reward': 20.84174357204948, 'mean_length': 118.85166790727955, 'std_length': 24.78748693036522, 'solved_rate': 0.8643522069776882}, 'acrobot': {'mean_reward': -104.22157392403285, 'std_reward': 14.970510262127858, 'mean_length': 125.45680199108243, 'std_length': 29.86404769732112, 'solved_rate': 0.6949391606919121}}}}"
100,42,1,ffn,distance_based,modular,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 408.8115462889211, 'std_reward': 32.429949663260125, 'mean_length': 479.8078637368041, 'std_length': 43.233565547430516, 'solved_rate': 0.9916126230613067}, 'mountain_car': {'mean_reward': -130.00208325211784, 'std_reward': 26.929437940473832, 'mean_length': 176.18258944770594, 'std_length': 29.032675225631298, 'solved_rate': 0.7166720986074879}, 'acrobot': {'mean_reward': -114.11608457528442, 'std_reward': 19.620530616508027, 'mean_length': 122.44973061551423, 'std_length': 27.622310174861223, 'solved_rate': 0.761967581054571}}, 'mountain_car': {'cartpole': {'mean_reward': 430.82632745374366, 'std_reward': 14.230572606609378, 'mean_length': 497.2499137640069, 'std_length': 30.50345896943789, 'solved_rate': 0.9236542659445417}, 'mountain_car': {'mean_reward': -142.11650577913326, 'std_reward': 10.376631643463814, 'mean_length': 191.6969649948985, 'std_length': 12.95322335303473, 'solved_rate': 0.7261438885417846}, 'acrobot': {'mean_reward': -139.34473070499342, 'std_reward': 27.32634704546551, 'mean_length': 177.1038664535977, 'std_length': 16.437574961246362, 'solved_rate': 0.8094881374221529}}, 'acrobot': {'cartpole': {'mean_reward': 469.64938892841917, 'std_reward': 35.33382947512894, 'mean_length': 409.74829253808065, 'std_length': 44.917377675614205, 'solved_rate': 0.9638476762802717}, 'mountain_car': {'mean_reward': -147.050079305264, 'std_reward': 11.220389610103174, 'mean_length': 125.20778603118278, 'std_length': 22.356565356933615, 'solved_rate': 0.7730075229967425}, 'acrobot': {'mean_reward': -103.82713395028348, 'std_reward': 19.37156826974975, 'mean_length': 101.57755818585531, 'std_length': 21.6682920578985, 'solved_rate': 0.7894348947475113}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.048009399758468}, 'forward_transfer': {'mountain_car': 1.0642135021818013, 'acrobot': 0.8972181164971561}, 'final_performance': {'cartpole': {'mean_reward': 469.64938892841917, 'std_reward': 35.33382947512894, 'mean_length': 409.74829253808065, 'std_length': 44.917377675614205, 'solved_rate': 0.9638476762802717}, 'mountain_car': {'mean_reward': -147.050079305264, 'std_reward': 11.220389610103174, 'mean_length': 125.20778603118278, 'std_length': 22.356565356933615, 'solved_rate': 0.7730075229967425}, 'acrobot': {'mean_reward': -103.82713395028348, 'std_reward': 19.37156826974975, 'mean_length': 101.57755818585531, 'std_length': 21.6682920578985, 'solved_rate': 0.7894348947475113}}}}"
100,42,1,ffn,distance_based,hybrid,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 448.3421279627036, 'std_reward': 48.48229581946364, 'mean_length': 450.7782554539813, 'std_length': 48.38141292044843, 'solved_rate': 0.9197230759015834}, 'mountain_car': {'mean_reward': -149.56365956510115, 'std_reward': 22.380427232808252, 'mean_length': 105.17793103198466, 'std_length': 12.037756470145942, 'solved_rate': 0.7046094077384351}, 'acrobot': {'mean_reward': -118.30074837736822, 'std_reward': 11.32924783989558, 'mean_length': 173.40278199886686, 'std_length': 23.68977320510954, 'solved_rate': 0.7171523359144143}}, 'mountain_car': {'cartpole': {'mean_reward': 481.9499008700405, 'std_reward': 31.0667262416069, 'mean_length': 404.15830041561975, 'std_length': 37.92598094637353, 'solved_rate': 0.8503005493646238}, 'mountain_car': {'mean_reward': -107.57883640413519, 'std_reward': 14.295595804608352, 'mean_length': 197.72959696283127, 'std_length': 18.273666844766954, 'solved_rate': 0.8476669878874882}, 'acrobot': {'mean_reward': -144.44866185635095, 'std_reward': 27.904955433086826, 'mean_length': 101.7293615451402, 'std_length': 24.933339742234402, 'solved_rate': 0.7360069072227549}}, 'acrobot': {'cartpole': {'mean_reward': 437.7196482828369, 'std_reward': 31.556457028232433, 'mean_length': 404.0278273949756, 'std_length': 38.52885498165523, 'solved_rate': 0.8671571411361206}, 'mountain_car': {'mean_reward': -119.94483686445633, 'std_reward': 20.297129211806144, 'mean_length': 107.82538046208083, 'std_length': 29.845331394539407, 'solved_rate': 0.6669584514090082}, 'acrobot': {'mean_reward': -133.64071114383628, 'std_reward': 23.710145856272774, 'mean_length': 157.5458534024796, 'std_length': 16.067546049050783, 'solved_rate': 0.8199648664758206}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.9928105032927199}, 'forward_transfer': {'mountain_car': 0.8338230291213302, 'acrobot': 0.8216063002292027}, 'final_performance': {'cartpole': {'mean_reward': 437.7196482828369, 'std_reward': 31.556457028232433, 'mean_length': 404.0278273949756, 'std_length': 38.52885498165523, 'solved_rate': 0.8671571411361206}, 'mountain_car': {'mean_reward': -119.94483686445633, 'std_reward': 20.297129211806144, 'mean_length': 107.82538046208083, 'std_length': 29.845331394539407, 'solved_rate': 0.6669584514090082}, 'acrobot': {'mean_reward': -133.64071114383628, 'std_reward': 23.710145856272774, 'mean_length': 157.5458534024796, 'std_length': 16.067546049050783, 'solved_rate': 0.8199648664758206}}}}"
100,42,1,ffn,module_based,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 428.2688132425209, 'std_reward': 13.520343829538483, 'mean_length': 407.68285904352985, 'std_length': 13.706784937970928, 'solved_rate': 0.9574717636034631}, 'mountain_car': {'mean_reward': -116.86429334394887, 'std_reward': 10.860566244156221, 'mean_length': 125.26782287127891, 'std_length': 24.07323690688412, 'solved_rate': 0.7540650105028244}, 'acrobot': {'mean_reward': -102.259936232983, 'std_reward': 22.344668552349194, 'mean_length': 199.81484901372048, 'std_length': 21.479763915563574, 'solved_rate': 0.6462115955676914}}, 'mountain_car': {'cartpole': {'mean_reward': 421.364697796716, 'std_reward': 46.47770532191008, 'mean_length': 406.0110794239021, 'std_length': 28.30707525268052, 'solved_rate': 0.8748832538175909}, 'mountain_car': {'mean_reward': -100.39130130537227, 'std_reward': 19.699575786604665, 'mean_length': 106.60176658749734, 'std_length': 22.73874715668036, 'solved_rate': 0.6173960911292632}, 'acrobot': {'mean_reward': -146.19208655254323, 'std_reward': 22.699429147379682, 'mean_length': 134.6362280631764, 'std_length': 24.036848844716616, 'solved_rate': 0.8324102184802078}}, 'acrobot': {'cartpole': {'mean_reward': 432.3438127218341, 'std_reward': 36.83145991883707, 'mean_length': 451.80370071013414, 'std_length': 13.899174689042773, 'solved_rate': 0.9618430162330379}, 'mountain_car': {'mean_reward': -108.1087310365674, 'std_reward': 26.35297786949848, 'mean_length': 175.98894921411517, 'std_length': 28.443458316349233, 'solved_rate': 0.6852380056691357}, 'acrobot': {'mean_reward': -118.70631150723108, 'std_reward': 27.47903472906862, 'mean_length': 177.08372708133317, 'std_length': 11.710925317784097, 'solved_rate': 0.6299472429105007}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.9854195594548965}, 'forward_transfer': {'mountain_car': 0.8641563059502771, 'acrobot': 1.0162997006186254}, 'final_performance': {'cartpole': {'mean_reward': 432.3438127218341, 'std_reward': 36.83145991883707, 'mean_length': 451.80370071013414, 'std_length': 13.899174689042773, 'solved_rate': 0.9618430162330379}, 'mountain_car': {'mean_reward': -108.1087310365674, 'std_reward': 26.35297786949848, 'mean_length': 175.98894921411517, 'std_length': 28.443458316349233, 'solved_rate': 0.6852380056691357}, 'acrobot': {'mean_reward': -118.70631150723108, 'std_reward': 27.47903472906862, 'mean_length': 177.08372708133317, 'std_length': 11.710925317784097, 'solved_rate': 0.6299472429105007}}}}"
