network_size,seed,num_layers,network_type,strategy,topology,curriculum_results
100,42,2,ffn,random,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 499.87275133840564, 'std_reward': 18.857711208999547, 'mean_length': 405.726400334346, 'std_length': 29.99995588987548, 'solved_rate': 0.8453468987794698}, 'mountain_car': {'mean_reward': -121.67604426829392, 'std_reward': 11.236957131566797, 'mean_length': 100.10905044244454, 'std_length': 22.72015207097435, 'solved_rate': 0.8437810486117303}, 'acrobot': {'mean_reward': -133.6061982519868, 'std_reward': 17.42880554705581, 'mean_length': 182.4252145244775, 'std_length': 16.803582409410055, 'solved_rate': 0.6500658226472784}}, 'mountain_car': {'cartpole': {'mean_reward': 493.230996946527, 'std_reward': 12.202331348903236, 'mean_length': 400.4919943612973, 'std_length': 48.31935047784786, 'solved_rate': 0.9245008477264072}, 'mountain_car': {'mean_reward': -124.61124074541308, 'std_reward': 20.022955711398396, 'mean_length': 186.3284327509328, 'std_length': 11.462135703383396, 'solved_rate': 0.866314485708277}, 'acrobot': {'mean_reward': -122.73975131769711, 'std_reward': 19.91972551024404, 'mean_length': 102.18993228662205, 'std_length': 16.00359907921328, 'solved_rate': 0.6319091586180827}}, 'acrobot': {'cartpole': {'mean_reward': 425.31137701768023, 'std_reward': 45.03754530604846, 'mean_length': 454.0655944454835, 'std_length': 18.792795071429225, 'solved_rate': 0.875720361845006}, 'mountain_car': {'mean_reward': -103.65061178903187, 'std_reward': 11.38778032621346, 'mean_length': 114.8683052197517, 'std_length': 10.171402950138882, 'solved_rate': 0.8668120078256739}, 'acrobot': {'mean_reward': -120.02124215382203, 'std_reward': 27.473748591102982, 'mean_length': 105.00713131005935, 'std_length': 23.74594797929661, 'solved_rate': 0.6265726227840084}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.91307693248087}, 'forward_transfer': {'mountain_car': 1.0231609523161762, 'acrobot': 0.9793470044081019}, 'final_performance': {'cartpole': {'mean_reward': 425.31137701768023, 'std_reward': 45.03754530604846, 'mean_length': 454.0655944454835, 'std_length': 18.792795071429225, 'solved_rate': 0.875720361845006}, 'mountain_car': {'mean_reward': -103.65061178903187, 'std_reward': 11.38778032621346, 'mean_length': 114.8683052197517, 'std_length': 10.171402950138882, 'solved_rate': 0.8668120078256739}, 'acrobot': {'mean_reward': -120.02124215382203, 'std_reward': 27.473748591102982, 'mean_length': 105.00713131005935, 'std_length': 23.74594797929661, 'solved_rate': 0.6265726227840084}}}}"
100,42,2,ffn,random,modular,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 476.19770854965884, 'std_reward': 45.08805581113926, 'mean_length': 491.0584007923068, 'std_length': 29.714702013094815, 'solved_rate': 0.8209753800991988}, 'mountain_car': {'mean_reward': -130.3912289650125, 'std_reward': 21.93430234838133, 'mean_length': 112.61931148665, 'std_length': 24.67163295853449, 'solved_rate': 0.8141037455061135}, 'acrobot': {'mean_reward': -108.3340048073426, 'std_reward': 11.277584216992507, 'mean_length': 162.50333261132715, 'std_length': 21.26830397987165, 'solved_rate': 0.8846718244334507}}, 'mountain_car': {'cartpole': {'mean_reward': 474.46332320209103, 'std_reward': 29.26542253484836, 'mean_length': 413.09051504844285, 'std_length': 29.848373831504812, 'solved_rate': 0.911591773996352}, 'mountain_car': {'mean_reward': -136.61566610831713, 'std_reward': 15.371206508455558, 'mean_length': 188.53399353950738, 'std_length': 21.17238747734605, 'solved_rate': 0.6740218076927621}, 'acrobot': {'mean_reward': -117.11993679685798, 'std_reward': 11.281379053666017, 'mean_length': 111.43098888492572, 'std_length': 20.101026940291106, 'solved_rate': 0.8885834005015241}}, 'acrobot': {'cartpole': {'mean_reward': 415.380280189631, 'std_reward': 14.41682940782384, 'mean_length': 474.72048044516936, 'std_length': 38.40607066567706, 'solved_rate': 0.8949721409394243}, 'mountain_car': {'mean_reward': -136.61439573709188, 'std_reward': 16.031660715679347, 'mean_length': 158.02777231132126, 'std_length': 24.672742665975605, 'solved_rate': 0.7733701143228935}, 'acrobot': {'mean_reward': -103.66493603950798, 'std_reward': 22.00033293705416, 'mean_length': 126.77294585069416, 'std_length': 23.307104559591266, 'solved_rate': 0.8301137757055358}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.8876962029397909}, 'forward_transfer': {'mountain_car': 1.1491692863293326, 'acrobot': 1.1396669808110271}, 'final_performance': {'cartpole': {'mean_reward': 415.380280189631, 'std_reward': 14.41682940782384, 'mean_length': 474.72048044516936, 'std_length': 38.40607066567706, 'solved_rate': 0.8949721409394243}, 'mountain_car': {'mean_reward': -136.61439573709188, 'std_reward': 16.031660715679347, 'mean_length': 158.02777231132126, 'std_length': 24.672742665975605, 'solved_rate': 0.7733701143228935}, 'acrobot': {'mean_reward': -103.66493603950798, 'std_reward': 22.00033293705416, 'mean_length': 126.77294585069416, 'std_length': 23.307104559591266, 'solved_rate': 0.8301137757055358}}}}"
100,42,2,ffn,random,hybrid,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 475.8129795140218, 'std_reward': 19.81156388797519, 'mean_length': 416.93501048301636, 'std_length': 38.76191919512863, 'solved_rate': 0.8780841041502503}, 'mountain_car': {'mean_reward': -128.83801910512145, 'std_reward': 27.662773223092085, 'mean_length': 163.66563147746172, 'std_length': 21.729534958153327, 'solved_rate': 0.8176914552201249}, 'acrobot': {'mean_reward': -142.3065307597493, 'std_reward': 16.14531658087671, 'mean_length': 188.47251471258957, 'std_length': 21.40672331511839, 'solved_rate': 0.8326332980748216}}, 'mountain_car': {'cartpole': {'mean_reward': 421.0229699038617, 'std_reward': 23.581870378704384, 'mean_length': 401.99024198159276, 'std_length': 29.048054777966613, 'solved_rate': 0.8740347120862054}, 'mountain_car': {'mean_reward': -115.11656917951193, 'std_reward': 15.499085431686378, 'mean_length': 159.42796418227317, 'std_length': 24.55945782817077, 'solved_rate': 0.6613795330251183}, 'acrobot': {'mean_reward': -117.71136149907773, 'std_reward': 10.234819423768373, 'mean_length': 197.5333531711567, 'std_length': 15.873780566172016, 'solved_rate': 0.8929723820283706}}, 'acrobot': {'cartpole': {'mean_reward': 439.788864632435, 'std_reward': 42.70088085604493, 'mean_length': 412.28290881999897, 'std_length': 10.109243066844202, 'solved_rate': 0.8754315432615138}, 'mountain_car': {'mean_reward': -110.47453532203224, 'std_reward': 19.97956688346637, 'mean_length': 114.04899751399145, 'std_length': 25.913029790672326, 'solved_rate': 0.8557933863072941}, 'acrobot': {'mean_reward': -145.1359360555614, 'std_reward': 13.00511924670005, 'mean_length': 196.87974043924294, 'std_length': 29.17526930371224, 'solved_rate': 0.7636932809438628}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.9780491492565125}, 'forward_transfer': {'mountain_car': 0.8737132872953176, 'acrobot': 1.0090145829614685}, 'final_performance': {'cartpole': {'mean_reward': 439.788864632435, 'std_reward': 42.70088085604493, 'mean_length': 412.28290881999897, 'std_length': 10.109243066844202, 'solved_rate': 0.8754315432615138}, 'mountain_car': {'mean_reward': -110.47453532203224, 'std_reward': 19.97956688346637, 'mean_length': 114.04899751399145, 'std_length': 25.913029790672326, 'solved_rate': 0.8557933863072941}, 'acrobot': {'mean_reward': -145.1359360555614, 'std_reward': 13.00511924670005, 'mean_length': 196.87974043924294, 'std_length': 29.17526930371224, 'solved_rate': 0.7636932809438628}}}}"
100,42,2,ffn,centrality_based,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 409.70095209986056, 'std_reward': 34.992671111780794, 'mean_length': 489.68051207694157, 'std_length': 15.423592241228597, 'solved_rate': 0.976297570984666}, 'mountain_car': {'mean_reward': -130.15187962765376, 'std_reward': 29.590760339099603, 'mean_length': 118.81033310286499, 'std_length': 11.033862525806587, 'solved_rate': 0.7154868248825127}, 'acrobot': {'mean_reward': -104.0461242655071, 'std_reward': 25.369589803943057, 'mean_length': 105.44392425071786, 'std_length': 20.326372284965505, 'solved_rate': 0.8157569782943503}}, 'mountain_car': {'cartpole': {'mean_reward': 415.09268223275853, 'std_reward': 35.403169658529805, 'mean_length': 423.1155777659503, 'std_length': 48.28447616248984, 'solved_rate': 0.937492578367466}, 'mountain_car': {'mean_reward': -125.74081566190065, 'std_reward': 10.326945448167553, 'mean_length': 100.3050600293502, 'std_length': 28.137893740489673, 'solved_rate': 0.6697313974928865}, 'acrobot': {'mean_reward': -125.5939193159031, 'std_reward': 25.62437082099577, 'mean_length': 171.01281177624415, 'std_length': 13.983632866329824, 'solved_rate': 0.747607415126775}}, 'acrobot': {'cartpole': {'mean_reward': 402.44464205384315, 'std_reward': 31.433040518123313, 'mean_length': 498.3382690266658, 'std_length': 49.89202327554556, 'solved_rate': 0.9185356850094125}, 'mountain_car': {'mean_reward': -112.12787309428862, 'std_reward': 18.26627055338772, 'mean_length': 106.63741626540985, 'std_length': 26.65472393924023, 'solved_rate': 0.8765355540241728}, 'acrobot': {'mean_reward': -131.7764769536357, 'std_reward': 23.477928661993033, 'mean_length': 134.92461728474174, 'std_length': 24.039353319768658, 'solved_rate': 0.7131838671128572}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.9131474338554556}, 'forward_transfer': {'mountain_car': 1.004764248769781, 'acrobot': 0.8763926036499763}, 'final_performance': {'cartpole': {'mean_reward': 402.44464205384315, 'std_reward': 31.433040518123313, 'mean_length': 498.3382690266658, 'std_length': 49.89202327554556, 'solved_rate': 0.9185356850094125}, 'mountain_car': {'mean_reward': -112.12787309428862, 'std_reward': 18.26627055338772, 'mean_length': 106.63741626540985, 'std_length': 26.65472393924023, 'solved_rate': 0.8765355540241728}, 'acrobot': {'mean_reward': -131.7764769536357, 'std_reward': 23.477928661993033, 'mean_length': 134.92461728474174, 'std_length': 24.039353319768658, 'solved_rate': 0.7131838671128572}}}}"
100,42,2,ffn,centrality_based,modular,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 455.878876049944, 'std_reward': 44.80826767048706, 'mean_length': 438.79518746709414, 'std_length': 37.83190009614959, 'solved_rate': 0.8248466034044023}, 'mountain_car': {'mean_reward': -147.68947507833857, 'std_reward': 21.688848580800432, 'mean_length': 124.9646265214708, 'std_length': 13.674552806123996, 'solved_rate': 0.6890675290159446}, 'acrobot': {'mean_reward': -114.36037691471489, 'std_reward': 10.723931414261376, 'mean_length': 183.28849280690807, 'std_length': 15.630287940367044, 'solved_rate': 0.6448151204673844}}, 'mountain_car': {'cartpole': {'mean_reward': 408.16379068776774, 'std_reward': 18.65541349815524, 'mean_length': 439.55946844650134, 'std_length': 30.231198015559325, 'solved_rate': 0.8559396062709166}, 'mountain_car': {'mean_reward': -143.8434591366949, 'std_reward': 29.89805347135865, 'mean_length': 182.02210268586953, 'std_length': 16.041018887848956, 'solved_rate': 0.7983887921945977}, 'acrobot': {'mean_reward': -117.55350098555242, 'std_reward': 17.24516348436545, 'mean_length': 122.03357831610006, 'std_length': 13.301591738853789, 'solved_rate': 0.6982901703868201}}, 'acrobot': {'cartpole': {'mean_reward': 468.6144283577572, 'std_reward': 36.416140653125254, 'mean_length': 439.824177087042, 'std_length': 26.186448782987544, 'solved_rate': 0.8468743708725492}, 'mountain_car': {'mean_reward': -116.88741714215323, 'std_reward': 29.74239670762204, 'mean_length': 159.99546320031396, 'std_length': 11.79495521714216, 'solved_rate': 0.6732251856743334}, 'acrobot': {'mean_reward': -143.02123814464417, 'std_reward': 20.39590803057536, 'mean_length': 107.22326148768242, 'std_length': 28.462463079438788, 'solved_rate': 0.8118479714371111}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.9738413370971849}, 'forward_transfer': {'mountain_car': 0.7022296825204906, 'acrobot': 1.0255866109873157}, 'final_performance': {'cartpole': {'mean_reward': 468.6144283577572, 'std_reward': 36.416140653125254, 'mean_length': 439.824177087042, 'std_length': 26.186448782987544, 'solved_rate': 0.8468743708725492}, 'mountain_car': {'mean_reward': -116.88741714215323, 'std_reward': 29.74239670762204, 'mean_length': 159.99546320031396, 'std_length': 11.79495521714216, 'solved_rate': 0.6732251856743334}, 'acrobot': {'mean_reward': -143.02123814464417, 'std_reward': 20.39590803057536, 'mean_length': 107.22326148768242, 'std_length': 28.462463079438788, 'solved_rate': 0.8118479714371111}}}}"
100,42,2,ffn,centrality_based,hybrid,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 498.1173252863234, 'std_reward': 12.719811962350981, 'mean_length': 456.00087131188275, 'std_length': 39.04495822392135, 'solved_rate': 0.8235732758991114}, 'mountain_car': {'mean_reward': -138.27809233411728, 'std_reward': 15.537068479975707, 'mean_length': 106.67553557176632, 'std_length': 21.04671363485103, 'solved_rate': 0.6486461171275499}, 'acrobot': {'mean_reward': -109.32570194315844, 'std_reward': 29.009193677136402, 'mean_length': 150.59900049639947, 'std_length': 20.60310790091337, 'solved_rate': 0.6244125483804914}}, 'mountain_car': {'cartpole': {'mean_reward': 427.78021755919065, 'std_reward': 28.774081933138334, 'mean_length': 406.4849883356755, 'std_length': 49.50084202388414, 'solved_rate': 0.8366211086210962}, 'mountain_car': {'mean_reward': -149.1134182608839, 'std_reward': 28.108971077459884, 'mean_length': 109.28505565494572, 'std_length': 22.15504962388868, 'solved_rate': 0.898872666784501}, 'acrobot': {'mean_reward': -132.55278614912726, 'std_reward': 16.736727814516886, 'mean_length': 101.73571626862147, 'std_length': 16.269330696641475, 'solved_rate': 0.6166707354174705}}, 'acrobot': {'cartpole': {'mean_reward': 410.7997102823382, 'std_reward': 14.989091175311948, 'mean_length': 459.7001693931938, 'std_length': 36.382229368656766, 'solved_rate': 0.9748367141154457}, 'mountain_car': {'mean_reward': -100.66352525284563, 'std_reward': 28.01680819840734, 'mean_length': 100.39479648483868, 'std_length': 10.944951871289435, 'solved_rate': 0.8581596689063264}, 'acrobot': {'mean_reward': -105.81157080294045, 'std_reward': 13.821730843732078, 'mean_length': 105.67200644396387, 'std_length': 13.40805117384594, 'solved_rate': 0.7903565647631887}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.9475353121943363}, 'forward_transfer': {'mountain_car': 0.7741938420172134, 'acrobot': 1.0249822262545816}, 'final_performance': {'cartpole': {'mean_reward': 410.7997102823382, 'std_reward': 14.989091175311948, 'mean_length': 459.7001693931938, 'std_length': 36.382229368656766, 'solved_rate': 0.9748367141154457}, 'mountain_car': {'mean_reward': -100.66352525284563, 'std_reward': 28.01680819840734, 'mean_length': 100.39479648483868, 'std_length': 10.944951871289435, 'solved_rate': 0.8581596689063264}, 'acrobot': {'mean_reward': -105.81157080294045, 'std_reward': 13.821730843732078, 'mean_length': 105.67200644396387, 'std_length': 13.40805117384594, 'solved_rate': 0.7903565647631887}}}}"
100,42,2,ffn,distance_based,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 469.764596354049, 'std_reward': 42.1512427971997, 'mean_length': 482.92427372438874, 'std_length': 19.42773106455484, 'solved_rate': 0.8366784424923588}, 'mountain_car': {'mean_reward': -136.59233364607633, 'std_reward': 21.782818989551117, 'mean_length': 109.61341196061001, 'std_length': 15.059029882876125, 'solved_rate': 0.8838723866342948}, 'acrobot': {'mean_reward': -145.1874694496884, 'std_reward': 24.377825308711643, 'mean_length': 173.20200547142946, 'std_length': 14.003182539719631, 'solved_rate': 0.8729874493063148}}, 'mountain_car': {'cartpole': {'mean_reward': 490.4929386447095, 'std_reward': 26.300723053541162, 'mean_length': 455.46315822548155, 'std_length': 22.055368238719623, 'solved_rate': 0.930447366691676}, 'mountain_car': {'mean_reward': -141.3258395705303, 'std_reward': 12.360951335482365, 'mean_length': 177.15598250589449, 'std_length': 19.974968718547096, 'solved_rate': 0.8553573828710158}, 'acrobot': {'mean_reward': -106.96140544904134, 'std_reward': 16.5481534433144, 'mean_length': 161.73989525147329, 'std_length': 12.216937707488341, 'solved_rate': 0.7372472504872433}}, 'acrobot': {'cartpole': {'mean_reward': 469.3930804501874, 'std_reward': 25.20378081005382, 'mean_length': 478.9243810676094, 'std_length': 34.43314985477823, 'solved_rate': 0.9159156582132587}, 'mountain_car': {'mean_reward': -148.4117127634536, 'std_reward': 22.541949747431943, 'mean_length': 152.7578838372275, 'std_length': 12.0717514009721, 'solved_rate': 0.7428843422487675}, 'acrobot': {'mean_reward': -105.77269961912356, 'std_reward': 28.28356189238065, 'mean_length': 170.3019701200946, 'std_length': 29.552874960583022, 'solved_rate': 0.8349044762959233}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0706776726630958}, 'forward_transfer': {'mountain_car': 0.7792110919938119, 'acrobot': 1.3927164832853285}, 'final_performance': {'cartpole': {'mean_reward': 469.3930804501874, 'std_reward': 25.20378081005382, 'mean_length': 478.9243810676094, 'std_length': 34.43314985477823, 'solved_rate': 0.9159156582132587}, 'mountain_car': {'mean_reward': -148.4117127634536, 'std_reward': 22.541949747431943, 'mean_length': 152.7578838372275, 'std_length': 12.0717514009721, 'solved_rate': 0.7428843422487675}, 'acrobot': {'mean_reward': -105.77269961912356, 'std_reward': 28.28356189238065, 'mean_length': 170.3019701200946, 'std_length': 29.552874960583022, 'solved_rate': 0.8349044762959233}}}}"
100,42,2,ffn,distance_based,modular,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 449.24783090445, 'std_reward': 12.59289841625321, 'mean_length': 423.08661568732515, 'std_length': 36.81228919604659, 'solved_rate': 0.8839289175580475}, 'mountain_car': {'mean_reward': -138.40170067949035, 'std_reward': 26.6606241152612, 'mean_length': 116.45998936126367, 'std_length': 11.710254605204005, 'solved_rate': 0.6485763957665616}, 'acrobot': {'mean_reward': -145.34367847288527, 'std_reward': 17.871866741667095, 'mean_length': 130.5634986199911, 'std_length': 21.315304212082015, 'solved_rate': 0.8375051500989898}}, 'mountain_car': {'cartpole': {'mean_reward': 443.2349843420899, 'std_reward': 41.34298658645322, 'mean_length': 444.5039709962603, 'std_length': 30.754835077697756, 'solved_rate': 0.9169413630757329}, 'mountain_car': {'mean_reward': -148.22536242018694, 'std_reward': 28.892859793587334, 'mean_length': 129.10479334592097, 'std_length': 10.958687665778085, 'solved_rate': 0.7091867481898603}, 'acrobot': {'mean_reward': -141.0531166548167, 'std_reward': 12.779610352963676, 'mean_length': 132.33961591179076, 'std_length': 21.101507369008228, 'solved_rate': 0.6939105873777441}}, 'acrobot': {'cartpole': {'mean_reward': 496.3730702807257, 'std_reward': 49.99453995492045, 'mean_length': 466.053938191183, 'std_length': 35.028271193866146, 'solved_rate': 0.9367893971644969}, 'mountain_car': {'mean_reward': -134.02996457417356, 'std_reward': 22.662237234828464, 'mean_length': 114.65169537620464, 'std_length': 20.499302874881973, 'solved_rate': 0.6885072239873102}, 'acrobot': {'mean_reward': -115.43486558962076, 'std_reward': 28.357035045132996, 'mean_length': 112.24693150895055, 'std_length': 29.187236070822017, 'solved_rate': 0.8696543457430047}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0360921531153657}, 'forward_transfer': {'mountain_car': 0.8572539963155119, 'acrobot': 0.9263694754642171}, 'final_performance': {'cartpole': {'mean_reward': 496.3730702807257, 'std_reward': 49.99453995492045, 'mean_length': 466.053938191183, 'std_length': 35.028271193866146, 'solved_rate': 0.9367893971644969}, 'mountain_car': {'mean_reward': -134.02996457417356, 'std_reward': 22.662237234828464, 'mean_length': 114.65169537620464, 'std_length': 20.499302874881973, 'solved_rate': 0.6885072239873102}, 'acrobot': {'mean_reward': -115.43486558962076, 'std_reward': 28.357035045132996, 'mean_length': 112.24693150895055, 'std_length': 29.187236070822017, 'solved_rate': 0.8696543457430047}}}}"
100,42,2,ffn,distance_based,hybrid,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 452.71408694989, 'std_reward': 35.95980178116615, 'mean_length': 478.3561270552286, 'std_length': 46.018251058534524, 'solved_rate': 0.849188055178377}, 'mountain_car': {'mean_reward': -104.0466693756488, 'std_reward': 11.268757679721702, 'mean_length': 112.16880377123037, 'std_length': 19.074060673437817, 'solved_rate': 0.6508260968423244}, 'acrobot': {'mean_reward': -144.51832733262458, 'std_reward': 28.366626438246673, 'mean_length': 183.79175390695343, 'std_length': 17.718916971985216, 'solved_rate': 0.6658108927474504}}, 'mountain_car': {'cartpole': {'mean_reward': 446.3073940455808, 'std_reward': 13.411673513436098, 'mean_length': 442.9159271910252, 'std_length': 40.431197365593476, 'solved_rate': 0.9757162491915226}, 'mountain_car': {'mean_reward': -129.54074478063438, 'std_reward': 12.464649407214008, 'mean_length': 194.52851148744634, 'std_length': 18.90088313400239, 'solved_rate': 0.769395619032769}, 'acrobot': {'mean_reward': -141.936016444261, 'std_reward': 13.066497774428179, 'mean_length': 122.78515606945602, 'std_length': 15.632094952542879, 'solved_rate': 0.877818554264937}}, 'acrobot': {'cartpole': {'mean_reward': 497.46661909243426, 'std_reward': 37.86849229456264, 'mean_length': 457.29931085078323, 'std_length': 46.66463710867645, 'solved_rate': 0.8020523733887124}, 'mountain_car': {'mean_reward': -126.66033467553025, 'std_reward': 18.68517672380311, 'mean_length': 161.7486904376478, 'std_length': 23.652792073887795, 'solved_rate': 0.8671415826794595}, 'acrobot': {'mean_reward': -104.64930708931966, 'std_reward': 29.82563879029797, 'mean_length': 174.6075480696058, 'std_length': 12.36828312341034, 'solved_rate': 0.7262121603490665}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0798442825986299}, 'forward_transfer': {'mountain_car': 1.1186696213646838, 'acrobot': 0.9074169307724239}, 'final_performance': {'cartpole': {'mean_reward': 497.46661909243426, 'std_reward': 37.86849229456264, 'mean_length': 457.29931085078323, 'std_length': 46.66463710867645, 'solved_rate': 0.8020523733887124}, 'mountain_car': {'mean_reward': -126.66033467553025, 'std_reward': 18.68517672380311, 'mean_length': 161.7486904376478, 'std_length': 23.652792073887795, 'solved_rate': 0.8671415826794595}, 'acrobot': {'mean_reward': -104.64930708931966, 'std_reward': 29.82563879029797, 'mean_length': 174.6075480696058, 'std_length': 12.36828312341034, 'solved_rate': 0.7262121603490665}}}}"
100,42,2,ffn,module_based,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 492.019676760823, 'std_reward': 30.615421031641404, 'mean_length': 484.67279829336616, 'std_length': 26.477694398773835, 'solved_rate': 0.8146551020487828}, 'mountain_car': {'mean_reward': -108.07753239604857, 'std_reward': 27.70863109417362, 'mean_length': 142.22762168802245, 'std_length': 19.441066494910025, 'solved_rate': 0.6188188807065277}, 'acrobot': {'mean_reward': -146.9774382335423, 'std_reward': 29.192955415108315, 'mean_length': 114.52141473287409, 'std_length': 28.205182879152474, 'solved_rate': 0.8129326751357431}}, 'mountain_car': {'cartpole': {'mean_reward': 475.2352463241862, 'std_reward': 16.450510150191633, 'mean_length': 419.1681045571006, 'std_length': 13.225094215308628, 'solved_rate': 0.9569991157498366}, 'mountain_car': {'mean_reward': -110.08882500355438, 'std_reward': 28.128763617911517, 'mean_length': 171.21120037664403, 'std_length': 29.799278474106043, 'solved_rate': 0.633752758591933}, 'acrobot': {'mean_reward': -141.93509255039868, 'std_reward': 23.159344717897312, 'mean_length': 156.7971695188353, 'std_length': 23.525066421774042, 'solved_rate': 0.8957599194487311}}, 'acrobot': {'cartpole': {'mean_reward': 424.7373434671771, 'std_reward': 42.44875608096761, 'mean_length': 404.40072793921024, 'std_length': 28.947662506610456, 'solved_rate': 0.9930865991598519}, 'mountain_car': {'mean_reward': -131.59868851156267, 'std_reward': 10.83497200342871, 'mean_length': 114.08124352955303, 'std_length': 29.753837049977726, 'solved_rate': 0.7127085619025616}, 'acrobot': {'mean_reward': -131.51664135757485, 'std_reward': 28.386459223845613, 'mean_length': 178.28631908443924, 'std_length': 14.890477248082094, 'solved_rate': 0.6148574588813315}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.9943119915523084}, 'forward_transfer': {'mountain_car': 1.0868236427704676, 'acrobot': 0.7392608038184304}, 'final_performance': {'cartpole': {'mean_reward': 424.7373434671771, 'std_reward': 42.44875608096761, 'mean_length': 404.40072793921024, 'std_length': 28.947662506610456, 'solved_rate': 0.9930865991598519}, 'mountain_car': {'mean_reward': -131.59868851156267, 'std_reward': 10.83497200342871, 'mean_length': 114.08124352955303, 'std_length': 29.753837049977726, 'solved_rate': 0.7127085619025616}, 'acrobot': {'mean_reward': -131.51664135757485, 'std_reward': 28.386459223845613, 'mean_length': 178.28631908443924, 'std_length': 14.890477248082094, 'solved_rate': 0.6148574588813315}}}}"
