network_size,seed,num_layers,network_type,strategy,topology,curriculum_results
100,42,2,ffn,random,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 414.85143145244456, 'std_reward': 10.920222168484157, 'mean_length': 438.8739814853882, 'std_length': 42.68850408147766, 'solved_rate': 0.8693205312343629}, 'mountain_car': {'mean_reward': -102.25019439998381, 'std_reward': 25.14607572462222, 'mean_length': 120.90541560607137, 'std_length': 17.749953697282063, 'solved_rate': 0.7140484769280222}, 'acrobot': {'mean_reward': -125.11759044340474, 'std_reward': 18.270258090774863, 'mean_length': 165.0020514964566, 'std_length': 15.037517258433386, 'solved_rate': 0.7669587590414839}}, 'mountain_car': {'cartpole': {'mean_reward': 414.20113935399746, 'std_reward': 34.54453516822109, 'mean_length': 471.85524671967266, 'std_length': 42.32925782081545, 'solved_rate': 0.836837406920375}, 'mountain_car': {'mean_reward': -130.77852332705552, 'std_reward': 18.444980928516216, 'mean_length': 183.48203062389217, 'std_length': 21.448167989901137, 'solved_rate': 0.646365345591791}, 'acrobot': {'mean_reward': -141.44541150975456, 'std_reward': 13.319762650270544, 'mean_length': 132.75473519119853, 'std_length': 12.530131924116608, 'solved_rate': 0.8444517674669114}}, 'acrobot': {'cartpole': {'mean_reward': 487.07514320754024, 'std_reward': 43.95582719430919, 'mean_length': 410.74156856002026, 'std_length': 24.06675130029463, 'solved_rate': 0.9409979872892097}, 'mountain_car': {'mean_reward': -120.46625695339486, 'std_reward': 14.148030876963313, 'mean_length': 106.72227218209643, 'std_length': 27.133651911028313, 'solved_rate': 0.7828094574847364}, 'acrobot': {'mean_reward': -142.3603588270204, 'std_reward': 11.38709717026481, 'mean_length': 123.79901280491582, 'std_length': 15.98563953283945, 'solved_rate': 0.760187659870234}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0675873409376977}, 'forward_transfer': {'mountain_car': 1.0388006714374778, 'acrobot': 0.9999269895204297}, 'final_performance': {'cartpole': {'mean_reward': 487.07514320754024, 'std_reward': 43.95582719430919, 'mean_length': 410.74156856002026, 'std_length': 24.06675130029463, 'solved_rate': 0.9409979872892097}, 'mountain_car': {'mean_reward': -120.46625695339486, 'std_reward': 14.148030876963313, 'mean_length': 106.72227218209643, 'std_length': 27.133651911028313, 'solved_rate': 0.7828094574847364}, 'acrobot': {'mean_reward': -142.3603588270204, 'std_reward': 11.38709717026481, 'mean_length': 123.79901280491582, 'std_length': 15.98563953283945, 'solved_rate': 0.760187659870234}}}}"
100,42,2,ffn,random,modular,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 452.0294193994777, 'std_reward': 26.23915181819114, 'mean_length': 443.6573652523079, 'std_length': 19.719118209015566, 'solved_rate': 0.9265827827123787}, 'mountain_car': {'mean_reward': -145.38941693969198, 'std_reward': 11.307326877516935, 'mean_length': 174.07410953887683, 'std_length': 22.634293913810627, 'solved_rate': 0.6493189332698862}, 'acrobot': {'mean_reward': -103.07261377103944, 'std_reward': 29.617926208682924, 'mean_length': 129.3066744818074, 'std_length': 17.8432062649056, 'solved_rate': 0.749942513485164}}, 'mountain_car': {'cartpole': {'mean_reward': 436.06920806416014, 'std_reward': 44.31528255052115, 'mean_length': 483.24805792140245, 'std_length': 34.429832007231404, 'solved_rate': 0.8128474114298074}, 'mountain_car': {'mean_reward': -107.56163140282592, 'std_reward': 12.848482799284449, 'mean_length': 190.7154450308136, 'std_length': 14.109990719623617, 'solved_rate': 0.7118134834433326}, 'acrobot': {'mean_reward': -107.59951078588216, 'std_reward': 25.77246180755799, 'mean_length': 117.88999117626201, 'std_length': 21.823389030103318, 'solved_rate': 0.7051418804552729}}, 'acrobot': {'cartpole': {'mean_reward': 419.04797277601244, 'std_reward': 48.1280361691734, 'mean_length': 453.3847345729358, 'std_length': 40.66597323631787, 'solved_rate': 0.8122780537679142}, 'mountain_car': {'mean_reward': -110.38014386229709, 'std_reward': 19.876378655438195, 'mean_length': 106.13387859326002, 'std_length': 28.975678884313464, 'solved_rate': 0.8221733795339132}, 'acrobot': {'mean_reward': -105.11918990936657, 'std_reward': 18.158943356896437, 'mean_length': 164.98380302102242, 'std_length': 25.436731212435777, 'solved_rate': 0.7453875678389734}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.8611600351854113}, 'forward_transfer': {'mountain_car': 0.7034314383933042, 'acrobot': 1.0173915960037174}, 'final_performance': {'cartpole': {'mean_reward': 419.04797277601244, 'std_reward': 48.1280361691734, 'mean_length': 453.3847345729358, 'std_length': 40.66597323631787, 'solved_rate': 0.8122780537679142}, 'mountain_car': {'mean_reward': -110.38014386229709, 'std_reward': 19.876378655438195, 'mean_length': 106.13387859326002, 'std_length': 28.975678884313464, 'solved_rate': 0.8221733795339132}, 'acrobot': {'mean_reward': -105.11918990936657, 'std_reward': 18.158943356896437, 'mean_length': 164.98380302102242, 'std_length': 25.436731212435777, 'solved_rate': 0.7453875678389734}}}}"
100,42,2,ffn,random,hybrid,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 407.8921850315649, 'std_reward': 29.07007505776409, 'mean_length': 464.2680834976575, 'std_length': 48.88500317801575, 'solved_rate': 0.9640466620767626}, 'mountain_car': {'mean_reward': -134.5024103989464, 'std_reward': 18.82407114628834, 'mean_length': 108.16766138052148, 'std_length': 19.58067079848771, 'solved_rate': 0.8598159101591643}, 'acrobot': {'mean_reward': -136.01538776641632, 'std_reward': 18.87069684155188, 'mean_length': 155.57964678508202, 'std_length': 24.424518754201944, 'solved_rate': 0.6728741320608264}}, 'mountain_car': {'cartpole': {'mean_reward': 406.2678092088198, 'std_reward': 43.5362393344199, 'mean_length': 476.63135352928, 'std_length': 36.498407182942046, 'solved_rate': 0.8554454636656876}, 'mountain_car': {'mean_reward': -145.58799754871782, 'std_reward': 21.980333069353247, 'mean_length': 122.47039529123779, 'std_length': 28.965605810636582, 'solved_rate': 0.7239020684565625}, 'acrobot': {'mean_reward': -134.3258362503145, 'std_reward': 19.00045789235177, 'mean_length': 155.17103690235118, 'std_length': 10.951897627767611, 'solved_rate': 0.8580921215120338}}, 'acrobot': {'cartpole': {'mean_reward': 474.9144087354038, 'std_reward': 20.219084954894694, 'mean_length': 402.8736541576153, 'std_length': 28.53095143078049, 'solved_rate': 0.8008099066494528}, 'mountain_car': {'mean_reward': -127.36917341281142, 'std_reward': 24.659793249440686, 'mean_length': 152.09217924294273, 'std_length': 27.631204072074915, 'solved_rate': 0.876926057207585}, 'acrobot': {'mean_reward': -122.54852078481224, 'std_reward': 28.210223093397346, 'mean_length': 150.22548909113792, 'std_length': 25.11998503338368, 'solved_rate': 0.7942935464241893}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.9543331074865926}, 'forward_transfer': {'mountain_car': 0.8001531784478888, 'acrobot': 0.7607188815941611}, 'final_performance': {'cartpole': {'mean_reward': 474.9144087354038, 'std_reward': 20.219084954894694, 'mean_length': 402.8736541576153, 'std_length': 28.53095143078049, 'solved_rate': 0.8008099066494528}, 'mountain_car': {'mean_reward': -127.36917341281142, 'std_reward': 24.659793249440686, 'mean_length': 152.09217924294273, 'std_length': 27.631204072074915, 'solved_rate': 0.876926057207585}, 'acrobot': {'mean_reward': -122.54852078481224, 'std_reward': 28.210223093397346, 'mean_length': 150.22548909113792, 'std_length': 25.11998503338368, 'solved_rate': 0.7942935464241893}}}}"
100,42,2,ffn,centrality_based,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 452.5001164062279, 'std_reward': 34.684300393092535, 'mean_length': 473.3525926149267, 'std_length': 43.18012479048506, 'solved_rate': 0.8943259578441087}, 'mountain_car': {'mean_reward': -102.47199251650746, 'std_reward': 18.908345278839686, 'mean_length': 113.8973738042157, 'std_length': 25.75297137572204, 'solved_rate': 0.7497838834397568}, 'acrobot': {'mean_reward': -123.77425728458867, 'std_reward': 13.261387681676318, 'mean_length': 127.20072574280056, 'std_length': 26.32819780420101, 'solved_rate': 0.8708427376106238}}, 'mountain_car': {'cartpole': {'mean_reward': 494.980045286153, 'std_reward': 12.785862554598605, 'mean_length': 482.9048007024159, 'std_length': 44.24355686340212, 'solved_rate': 0.9448225208437687}, 'mountain_car': {'mean_reward': -125.43904835492525, 'std_reward': 28.896974614077006, 'mean_length': 155.38095742631253, 'std_length': 15.427081259478754, 'solved_rate': 0.6826176485352107}, 'acrobot': {'mean_reward': -126.84109931900323, 'std_reward': 15.25799615963307, 'mean_length': 165.44737016854913, 'std_length': 24.65262129210707, 'solved_rate': 0.7571109259734508}}, 'acrobot': {'cartpole': {'mean_reward': 452.8011528648403, 'std_reward': 27.866195772661612, 'mean_length': 471.24135570514704, 'std_length': 49.483734484212086, 'solved_rate': 0.8947519183027435}, 'mountain_car': {'mean_reward': -125.42186454387988, 'std_reward': 12.657351510618252, 'mean_length': 112.12819655137332, 'std_length': 19.099747507245574, 'solved_rate': 0.863205754505814}, 'acrobot': {'mean_reward': -138.9059512165305, 'std_reward': 19.71453594841227, 'mean_length': 162.86629664825523, 'std_length': 28.52223005384794, 'solved_rate': 0.7724505085838729}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0691905892882958}, 'forward_transfer': {'mountain_car': 1.124417738908401, 'acrobot': 0.9755228397062075}, 'final_performance': {'cartpole': {'mean_reward': 452.8011528648403, 'std_reward': 27.866195772661612, 'mean_length': 471.24135570514704, 'std_length': 49.483734484212086, 'solved_rate': 0.8947519183027435}, 'mountain_car': {'mean_reward': -125.42186454387988, 'std_reward': 12.657351510618252, 'mean_length': 112.12819655137332, 'std_length': 19.099747507245574, 'solved_rate': 0.863205754505814}, 'acrobot': {'mean_reward': -138.9059512165305, 'std_reward': 19.71453594841227, 'mean_length': 162.86629664825523, 'std_length': 28.52223005384794, 'solved_rate': 0.7724505085838729}}}}"
100,42,2,ffn,centrality_based,modular,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 447.6450023776188, 'std_reward': 14.120197605638577, 'mean_length': 425.49152424884153, 'std_length': 40.3197631372726, 'solved_rate': 0.9857827067222302}, 'mountain_car': {'mean_reward': -114.44624127532884, 'std_reward': 19.811362312766942, 'mean_length': 199.9559985339559, 'std_length': 25.54026383987708, 'solved_rate': 0.6971470876587941}, 'acrobot': {'mean_reward': -117.38212151733771, 'std_reward': 16.60127051419637, 'mean_length': 161.27282880826218, 'std_length': 14.972124015509866, 'solved_rate': 0.8215638014932608}}, 'mountain_car': {'cartpole': {'mean_reward': 422.884609347747, 'std_reward': 43.94588592373538, 'mean_length': 430.572035692515, 'std_length': 24.96337573278176, 'solved_rate': 0.9420440407335171}, 'mountain_car': {'mean_reward': -110.99309170076089, 'std_reward': 24.109331405783735, 'mean_length': 149.97410828625118, 'std_length': 16.79915741319478, 'solved_rate': 0.6550835450023973}, 'acrobot': {'mean_reward': -138.67724080805846, 'std_reward': 27.810133409880216, 'mean_length': 128.30773663377028, 'std_length': 22.046400948810682, 'solved_rate': 0.748069441011048}}, 'acrobot': {'cartpole': {'mean_reward': 494.41763435596664, 'std_reward': 47.334769800012694, 'mean_length': 440.354918636775, 'std_length': 39.45240397864847, 'solved_rate': 0.979239392720905}, 'mountain_car': {'mean_reward': -123.1416759751022, 'std_reward': 23.807967730621883, 'mean_length': 128.17569592294203, 'std_length': 14.610940609352328, 'solved_rate': 0.8025024216231338}, 'acrobot': {'mean_reward': -130.24373659665713, 'std_reward': 13.314104528530093, 'mean_length': 145.38705723738985, 'std_length': 18.0019439377838, 'solved_rate': 0.6844732628817504}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.2242336853241396}, 'forward_transfer': {'mountain_car': 1.1354466413951898, 'acrobot': 0.8713691666099782}, 'final_performance': {'cartpole': {'mean_reward': 494.41763435596664, 'std_reward': 47.334769800012694, 'mean_length': 440.354918636775, 'std_length': 39.45240397864847, 'solved_rate': 0.979239392720905}, 'mountain_car': {'mean_reward': -123.1416759751022, 'std_reward': 23.807967730621883, 'mean_length': 128.17569592294203, 'std_length': 14.610940609352328, 'solved_rate': 0.8025024216231338}, 'acrobot': {'mean_reward': -130.24373659665713, 'std_reward': 13.314104528530093, 'mean_length': 145.38705723738985, 'std_length': 18.0019439377838, 'solved_rate': 0.6844732628817504}}}}"
100,42,2,ffn,centrality_based,hybrid,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 433.8144066445896, 'std_reward': 12.38803263311517, 'mean_length': 405.8016021690758, 'std_length': 34.26114562347158, 'solved_rate': 0.8214466672003572}, 'mountain_car': {'mean_reward': -112.00292278449007, 'std_reward': 26.288957124210526, 'mean_length': 199.30803153842822, 'std_length': 23.03046259979726, 'solved_rate': 0.6082175989299053}, 'acrobot': {'mean_reward': -126.06586553191558, 'std_reward': 16.308996051491107, 'mean_length': 115.74129298007949, 'std_length': 27.027418228884677, 'solved_rate': 0.6766815126670236}}, 'mountain_car': {'cartpole': {'mean_reward': 458.55988663506923, 'std_reward': 22.92815050185424, 'mean_length': 452.3700959243481, 'std_length': 25.511631889518625, 'solved_rate': 0.9482992926528852}, 'mountain_car': {'mean_reward': -120.9502384715149, 'std_reward': 20.97433083297218, 'mean_length': 164.00075781946703, 'std_length': 22.39564640110725, 'solved_rate': 0.8089173188615923}, 'acrobot': {'mean_reward': -143.3685565075556, 'std_reward': 11.73403550367789, 'mean_length': 188.24880722765704, 'std_length': 15.099419823047263, 'solved_rate': 0.8080025245881021}}, 'acrobot': {'cartpole': {'mean_reward': 494.97575926894285, 'std_reward': 17.36003674707469, 'mean_length': 451.4934949026691, 'std_length': 38.58754988407265, 'solved_rate': 0.9331463913418463}, 'mountain_car': {'mean_reward': -130.97771804371024, 'std_reward': 11.13281559229512, 'mean_length': 183.6754153610902, 'std_length': 21.188274071179066, 'solved_rate': 0.7576948883297748}, 'acrobot': {'mean_reward': -106.6402524822463, 'std_reward': 21.2221664813188, 'mean_length': 110.93474363490692, 'std_length': 17.531589061140338, 'solved_rate': 0.7483630968571429}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0381803314327236}, 'forward_transfer': {'mountain_car': 0.9688058930058452, 'acrobot': 0.7660931828185449}, 'final_performance': {'cartpole': {'mean_reward': 494.97575926894285, 'std_reward': 17.36003674707469, 'mean_length': 451.4934949026691, 'std_length': 38.58754988407265, 'solved_rate': 0.9331463913418463}, 'mountain_car': {'mean_reward': -130.97771804371024, 'std_reward': 11.13281559229512, 'mean_length': 183.6754153610902, 'std_length': 21.188274071179066, 'solved_rate': 0.7576948883297748}, 'acrobot': {'mean_reward': -106.6402524822463, 'std_reward': 21.2221664813188, 'mean_length': 110.93474363490692, 'std_length': 17.531589061140338, 'solved_rate': 0.7483630968571429}}}}"
100,42,2,ffn,distance_based,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 477.4141406243828, 'std_reward': 49.34926471933495, 'mean_length': 442.3259863676711, 'std_length': 10.27431516105883, 'solved_rate': 0.9495470728528898}, 'mountain_car': {'mean_reward': -100.16439855681958, 'std_reward': 13.436883912983237, 'mean_length': 169.88568076702046, 'std_length': 17.92002401895428, 'solved_rate': 0.7351279301177818}, 'acrobot': {'mean_reward': -119.7601844181781, 'std_reward': 24.45028774274286, 'mean_length': 171.50286485450397, 'std_length': 13.047184933975451, 'solved_rate': 0.6168955926711304}}, 'mountain_car': {'cartpole': {'mean_reward': 494.6325063462296, 'std_reward': 15.844035109800373, 'mean_length': 464.4183206640237, 'std_length': 45.051887576805015, 'solved_rate': 0.8329774973332121}, 'mountain_car': {'mean_reward': -112.9401418686045, 'std_reward': 14.724238409460009, 'mean_length': 146.99663817275672, 'std_length': 28.029797069006346, 'solved_rate': 0.8513925883137801}, 'acrobot': {'mean_reward': -107.80932177650206, 'std_reward': 23.343094356296362, 'mean_length': 104.14846917482701, 'std_length': 12.598653306960923, 'solved_rate': 0.6012593050025592}}, 'acrobot': {'cartpole': {'mean_reward': 454.7563408364067, 'std_reward': 15.133030378224156, 'mean_length': 498.7710447524793, 'std_length': 23.76488895157766, 'solved_rate': 0.9574537064476695}, 'mountain_car': {'mean_reward': -115.68969883536718, 'std_reward': 27.068085426781423, 'mean_length': 108.89267420795159, 'std_length': 15.617421347284399, 'solved_rate': 0.7987769823875471}, 'acrobot': {'mean_reward': -118.04631380404973, 'std_reward': 13.976938298531996, 'mean_length': 107.78735223596127, 'std_length': 20.633021311543594, 'solved_rate': 0.854709885325741}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0117233574832836}, 'forward_transfer': {'mountain_car': 1.3122624041506517, 'acrobot': 1.1962344068751025}, 'final_performance': {'cartpole': {'mean_reward': 454.7563408364067, 'std_reward': 15.133030378224156, 'mean_length': 498.7710447524793, 'std_length': 23.76488895157766, 'solved_rate': 0.9574537064476695}, 'mountain_car': {'mean_reward': -115.68969883536718, 'std_reward': 27.068085426781423, 'mean_length': 108.89267420795159, 'std_length': 15.617421347284399, 'solved_rate': 0.7987769823875471}, 'acrobot': {'mean_reward': -118.04631380404973, 'std_reward': 13.976938298531996, 'mean_length': 107.78735223596127, 'std_length': 20.633021311543594, 'solved_rate': 0.854709885325741}}}}"
100,42,2,ffn,distance_based,modular,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 400.6296839231129, 'std_reward': 46.67466247453112, 'mean_length': 416.606365599851, 'std_length': 20.780028801681215, 'solved_rate': 0.972334947283735}, 'mountain_car': {'mean_reward': -120.1818938770477, 'std_reward': 26.199323130956667, 'mean_length': 118.70475960565352, 'std_length': 21.653753209401934, 'solved_rate': 0.6682947330553463}, 'acrobot': {'mean_reward': -108.7167098980772, 'std_reward': 19.289318643294074, 'mean_length': 124.97544502197113, 'std_length': 11.058714293527991, 'solved_rate': 0.8379051411278262}}, 'mountain_car': {'cartpole': {'mean_reward': 438.62830688656487, 'std_reward': 37.05876311518368, 'mean_length': 444.8666187007085, 'std_length': 26.82280181654527, 'solved_rate': 0.9328465131611043}, 'mountain_car': {'mean_reward': -122.92331279560217, 'std_reward': 17.247724511066252, 'mean_length': 143.93659109967493, 'std_length': 28.25370751731487, 'solved_rate': 0.685346060173654}, 'acrobot': {'mean_reward': -139.71659546098195, 'std_reward': 26.42100093642589, 'mean_length': 170.50377183278454, 'std_length': 13.086911380936321, 'solved_rate': 0.6911353610216922}}, 'acrobot': {'cartpole': {'mean_reward': 446.27706029981533, 'std_reward': 35.275616120601, 'mean_length': 401.07241812650966, 'std_length': 13.639167479263964, 'solved_rate': 0.8294327377675955}, 'mountain_car': {'mean_reward': -143.751089883742, 'std_reward': 21.749625218277835, 'mean_length': 177.47629210350357, 'std_length': 28.511533930317434, 'solved_rate': 0.819493978346399}, 'acrobot': {'mean_reward': -148.53704672469442, 'std_reward': 11.689162570000233, 'mean_length': 190.017673298126, 'std_length': 22.74979266261256, 'solved_rate': 0.6143772344940732}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0762074585088526}, 'forward_transfer': {'mountain_car': 0.9779549371704556, 'acrobot': 0.8224447912860662}, 'final_performance': {'cartpole': {'mean_reward': 446.27706029981533, 'std_reward': 35.275616120601, 'mean_length': 401.07241812650966, 'std_length': 13.639167479263964, 'solved_rate': 0.8294327377675955}, 'mountain_car': {'mean_reward': -143.751089883742, 'std_reward': 21.749625218277835, 'mean_length': 177.47629210350357, 'std_length': 28.511533930317434, 'solved_rate': 0.819493978346399}, 'acrobot': {'mean_reward': -148.53704672469442, 'std_reward': 11.689162570000233, 'mean_length': 190.017673298126, 'std_length': 22.74979266261256, 'solved_rate': 0.6143772344940732}}}}"
100,42,2,ffn,distance_based,hybrid,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 400.9280796822168, 'std_reward': 34.19226742033271, 'mean_length': 474.2623939003387, 'std_length': 44.03545040131979, 'solved_rate': 0.8637270709199979}, 'mountain_car': {'mean_reward': -122.3399079575454, 'std_reward': 23.923761249346366, 'mean_length': 107.63508012028996, 'std_length': 27.213880943599126, 'solved_rate': 0.8117100315606185}, 'acrobot': {'mean_reward': -116.44659448356204, 'std_reward': 11.630789640847981, 'mean_length': 119.53918491285354, 'std_length': 27.199199105237263, 'solved_rate': 0.8345597934200922}}, 'mountain_car': {'cartpole': {'mean_reward': 460.174286010614, 'std_reward': 15.553465624325833, 'mean_length': 451.8011983994043, 'std_length': 43.52086877681337, 'solved_rate': 0.804507685517379}, 'mountain_car': {'mean_reward': -135.41809460120405, 'std_reward': 10.386563566087704, 'mean_length': 102.9932016956639, 'std_length': 13.296386320161723, 'solved_rate': 0.8092988976495245}, 'acrobot': {'mean_reward': -136.2600485739989, 'std_reward': 17.158172584940644, 'mean_length': 151.24699090939308, 'std_length': 20.996768935380963, 'solved_rate': 0.7098761265710216}}, 'acrobot': {'cartpole': {'mean_reward': 474.9871334096545, 'std_reward': 38.02510095139149, 'mean_length': 422.48382021899295, 'std_length': 15.040671353697611, 'solved_rate': 0.8488785700135582}, 'mountain_car': {'mean_reward': -133.4461176968022, 'std_reward': 22.174352707823402, 'mean_length': 143.1302812548848, 'std_length': 28.622602139107126, 'solved_rate': 0.8019021013777511}, 'acrobot': {'mean_reward': -145.800808495402, 'std_reward': 29.650432348839878, 'mean_length': 163.8137414219581, 'std_length': 27.702327507305508, 'solved_rate': 0.7019210136205933}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0996930227192652}, 'forward_transfer': {'mountain_car': 0.9919707833893905, 'acrobot': 0.8491870678195211}, 'final_performance': {'cartpole': {'mean_reward': 474.9871334096545, 'std_reward': 38.02510095139149, 'mean_length': 422.48382021899295, 'std_length': 15.040671353697611, 'solved_rate': 0.8488785700135582}, 'mountain_car': {'mean_reward': -133.4461176968022, 'std_reward': 22.174352707823402, 'mean_length': 143.1302812548848, 'std_length': 28.622602139107126, 'solved_rate': 0.8019021013777511}, 'acrobot': {'mean_reward': -145.800808495402, 'std_reward': 29.650432348839878, 'mean_length': 163.8137414219581, 'std_length': 27.702327507305508, 'solved_rate': 0.7019210136205933}}}}"
100,42,2,ffn,module_based,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 463.492134934354, 'std_reward': 41.5897737111802, 'mean_length': 489.8550514894347, 'std_length': 30.932722236838053, 'solved_rate': 0.8842878557799929}, 'mountain_car': {'mean_reward': -121.30257817237855, 'std_reward': 14.055194746582028, 'mean_length': 159.59812302562977, 'std_length': 13.904535857389416, 'solved_rate': 0.8517020927995962}, 'acrobot': {'mean_reward': -111.48326257567143, 'std_reward': 20.80008798846552, 'mean_length': 184.12673439919047, 'std_length': 19.05603937175091, 'solved_rate': 0.8504301664385435}}, 'mountain_car': {'cartpole': {'mean_reward': 481.2131444743078, 'std_reward': 47.03494832841902, 'mean_length': 448.25171861375844, 'std_length': 20.20738138404984, 'solved_rate': 0.9337711024558503}, 'mountain_car': {'mean_reward': -115.21720897086094, 'std_reward': 13.03522107230635, 'mean_length': 126.98761100832263, 'std_length': 21.645725437096985, 'solved_rate': 0.7326700038485499}, 'acrobot': {'mean_reward': -141.61065720858662, 'std_reward': 15.173312321005849, 'mean_length': 160.6681123803031, 'std_length': 26.46767682573472, 'solved_rate': 0.7028096205358206}}, 'acrobot': {'cartpole': {'mean_reward': 422.9809238000863, 'std_reward': 44.24391477255997, 'mean_length': 461.1210907828056, 'std_length': 18.014064166971153, 'solved_rate': 0.9539857871899495}, 'mountain_car': {'mean_reward': -107.25463169873072, 'std_reward': 13.573188399030808, 'mean_length': 149.64446051120768, 'std_length': 13.124897141395483, 'solved_rate': 0.8398984701461216}, 'acrobot': {'mean_reward': -135.2185726915369, 'std_reward': 11.612297386723538, 'mean_length': 151.29932530204204, 'std_length': 27.668824663276553, 'solved_rate': 0.6261242217433729}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.014252464174802}, 'forward_transfer': {'mountain_car': 1.158859509967007, 'acrobot': 0.8092481890496853}, 'final_performance': {'cartpole': {'mean_reward': 422.9809238000863, 'std_reward': 44.24391477255997, 'mean_length': 461.1210907828056, 'std_length': 18.014064166971153, 'solved_rate': 0.9539857871899495}, 'mountain_car': {'mean_reward': -107.25463169873072, 'std_reward': 13.573188399030808, 'mean_length': 149.64446051120768, 'std_length': 13.124897141395483, 'solved_rate': 0.8398984701461216}, 'acrobot': {'mean_reward': -135.2185726915369, 'std_reward': 11.612297386723538, 'mean_length': 151.29932530204204, 'std_length': 27.668824663276553, 'solved_rate': 0.6261242217433729}}}}"
