network_size,seed,num_layers,network_type,strategy,topology,curriculum_results
100,42,2,ffn,random,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 494.9044271511408, 'std_reward': 14.236604860174168, 'mean_length': 447.7513540100855, 'std_length': 20.976873410697266, 'solved_rate': 0.8492520400876756}, 'mountain_car': {'mean_reward': -135.99086161875775, 'std_reward': 11.89641810495749, 'mean_length': 183.4915835621187, 'std_length': 22.7021809534064, 'solved_rate': 0.7422163893251048}, 'acrobot': {'mean_reward': -130.6075545942087, 'std_reward': 15.047425415533421, 'mean_length': 177.6135008782046, 'std_length': 15.437703303957157, 'solved_rate': 0.7090271346151751}}, 'mountain_car': {'cartpole': {'mean_reward': 499.25805247267294, 'std_reward': 46.28704622766267, 'mean_length': 492.0183150188434, 'std_length': 14.721591132197451, 'solved_rate': 0.8638045776564116}, 'mountain_car': {'mean_reward': -145.61073082722072, 'std_reward': 29.832949303656445, 'mean_length': 112.0865669150059, 'std_length': 23.53497431514168, 'solved_rate': 0.8585129163883807}, 'acrobot': {'mean_reward': -113.71074458640118, 'std_reward': 29.14945847198893, 'mean_length': 106.81910195145038, 'std_length': 15.456970624722931, 'solved_rate': 0.6574667099862719}}, 'acrobot': {'cartpole': {'mean_reward': 489.76679168907333, 'std_reward': 33.82997888108034, 'mean_length': 418.0926985492953, 'std_length': 27.148910524829688, 'solved_rate': 0.8690974751833213}, 'mountain_car': {'mean_reward': -147.7692608885147, 'std_reward': 13.048733185893258, 'mean_length': 146.34297674963136, 'std_length': 10.6059655427501, 'solved_rate': 0.7508765408257732}, 'acrobot': {'mean_reward': -148.47031726356832, 'std_reward': 12.062467665516035, 'mean_length': 137.3117383596286, 'std_length': 10.645238291218504, 'solved_rate': 0.6269920774390549}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0210421012348425}, 'forward_transfer': {'mountain_car': 1.046868828043279, 'acrobot': 1.0066988403427475}, 'final_performance': {'cartpole': {'mean_reward': 489.76679168907333, 'std_reward': 33.82997888108034, 'mean_length': 418.0926985492953, 'std_length': 27.148910524829688, 'solved_rate': 0.8690974751833213}, 'mountain_car': {'mean_reward': -147.7692608885147, 'std_reward': 13.048733185893258, 'mean_length': 146.34297674963136, 'std_length': 10.6059655427501, 'solved_rate': 0.7508765408257732}, 'acrobot': {'mean_reward': -148.47031726356832, 'std_reward': 12.062467665516035, 'mean_length': 137.3117383596286, 'std_length': 10.645238291218504, 'solved_rate': 0.6269920774390549}}}}"
100,42,2,ffn,random,modular,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 432.6770822054853, 'std_reward': 35.60637743059684, 'mean_length': 425.53881567388487, 'std_length': 38.011934218733074, 'solved_rate': 0.8073853127700845}, 'mountain_car': {'mean_reward': -124.0853057483738, 'std_reward': 18.27903881572009, 'mean_length': 182.9863484074584, 'std_length': 13.082993948716833, 'solved_rate': 0.7827681276494025}, 'acrobot': {'mean_reward': -122.5903305924343, 'std_reward': 26.138417752983997, 'mean_length': 169.16880046368397, 'std_length': 22.062084305068183, 'solved_rate': 0.8140363105557622}}, 'mountain_car': {'cartpole': {'mean_reward': 424.827634670221, 'std_reward': 19.37512444174161, 'mean_length': 454.6019239381627, 'std_length': 38.75313247383602, 'solved_rate': 0.826852339315239}, 'mountain_car': {'mean_reward': -121.5472911835428, 'std_reward': 25.090887161493352, 'mean_length': 195.88616059012, 'std_length': 18.215957129005393, 'solved_rate': 0.6979529361333785}, 'acrobot': {'mean_reward': -113.29619799018789, 'std_reward': 28.547109912033658, 'mean_length': 175.3432709256798, 'std_length': 21.73515136804262, 'solved_rate': 0.8379045008918364}}, 'acrobot': {'cartpole': {'mean_reward': 478.702099007528, 'std_reward': 12.334943490898729, 'mean_length': 466.03882199064225, 'std_length': 28.753278473019176, 'solved_rate': 0.8040704356248861}, 'mountain_car': {'mean_reward': -125.22404727371921, 'std_reward': 15.364531576302795, 'mean_length': 199.1165487234766, 'std_length': 10.754780620282439, 'solved_rate': 0.7341680255269631}, 'acrobot': {'mean_reward': -104.78944746574804, 'std_reward': 11.141395237617637, 'mean_length': 163.95201279536712, 'std_length': 19.988956990444883, 'solved_rate': 0.8009427949512111}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0312457592983135}, 'forward_transfer': {'mountain_car': 1.0967669752892688, 'acrobot': 0.9233954796812435}, 'final_performance': {'cartpole': {'mean_reward': 478.702099007528, 'std_reward': 12.334943490898729, 'mean_length': 466.03882199064225, 'std_length': 28.753278473019176, 'solved_rate': 0.8040704356248861}, 'mountain_car': {'mean_reward': -125.22404727371921, 'std_reward': 15.364531576302795, 'mean_length': 199.1165487234766, 'std_length': 10.754780620282439, 'solved_rate': 0.7341680255269631}, 'acrobot': {'mean_reward': -104.78944746574804, 'std_reward': 11.141395237617637, 'mean_length': 163.95201279536712, 'std_length': 19.988956990444883, 'solved_rate': 0.8009427949512111}}}}"
100,42,2,ffn,random,hybrid,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 474.9573195331109, 'std_reward': 17.809554197600676, 'mean_length': 480.690567889244, 'std_length': 36.75297053237467, 'solved_rate': 0.9102011453896632}, 'mountain_car': {'mean_reward': -146.61627236053857, 'std_reward': 12.218594241484213, 'mean_length': 125.80026815954793, 'std_length': 25.676108061106937, 'solved_rate': 0.8860680964637297}, 'acrobot': {'mean_reward': -136.14422514026077, 'std_reward': 24.933973887223527, 'mean_length': 143.1096272673556, 'std_length': 23.31012104954541, 'solved_rate': 0.7550378316765849}}, 'mountain_car': {'cartpole': {'mean_reward': 461.0060953036101, 'std_reward': 16.358765362973312, 'mean_length': 471.43791649387657, 'std_length': 23.09853735396342, 'solved_rate': 0.9778266828830209}, 'mountain_car': {'mean_reward': -136.58572456387523, 'std_reward': 13.682343979635409, 'mean_length': 170.7098817938507, 'std_length': 27.837707105782215, 'solved_rate': 0.7432187551028296}, 'acrobot': {'mean_reward': -104.89752794397421, 'std_reward': 28.024821521619888, 'mean_length': 162.0992156756971, 'std_length': 28.290861783969696, 'solved_rate': 0.7332951355337497}}, 'acrobot': {'cartpole': {'mean_reward': 479.03300814131364, 'std_reward': 26.87297366806225, 'mean_length': 412.0920412366172, 'std_length': 28.35637608818105, 'solved_rate': 0.8112924027880204}, 'mountain_car': {'mean_reward': -141.26038063397715, 'std_reward': 10.436668854687008, 'mean_length': 140.52235593205722, 'std_length': 25.817510853058657, 'solved_rate': 0.8654499786269791}, 'acrobot': {'mean_reward': -136.09890643649138, 'std_reward': 12.510619579985145, 'mean_length': 119.85045869088361, 'std_length': 15.059356193105176, 'solved_rate': 0.6744686586870555}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.9755980885159988}, 'forward_transfer': {'mountain_car': 0.8580443504921361, 'acrobot': 1.2248426668516839}, 'final_performance': {'cartpole': {'mean_reward': 479.03300814131364, 'std_reward': 26.87297366806225, 'mean_length': 412.0920412366172, 'std_length': 28.35637608818105, 'solved_rate': 0.8112924027880204}, 'mountain_car': {'mean_reward': -141.26038063397715, 'std_reward': 10.436668854687008, 'mean_length': 140.52235593205722, 'std_length': 25.817510853058657, 'solved_rate': 0.8654499786269791}, 'acrobot': {'mean_reward': -136.09890643649138, 'std_reward': 12.510619579985145, 'mean_length': 119.85045869088361, 'std_length': 15.059356193105176, 'solved_rate': 0.6744686586870555}}}}"
100,42,2,ffn,centrality_based,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 408.28845013335814, 'std_reward': 16.424397248503517, 'mean_length': 406.4746022534195, 'std_length': 23.609591731001576, 'solved_rate': 0.86044437609405}, 'mountain_car': {'mean_reward': -122.22584456253293, 'std_reward': 18.668696727960068, 'mean_length': 183.2188960135122, 'std_length': 15.587099136340608, 'solved_rate': 0.6151049939627993}, 'acrobot': {'mean_reward': -143.28731684408268, 'std_reward': 21.725093567999675, 'mean_length': 189.7391362787086, 'std_length': 18.933416224950587, 'solved_rate': 0.7120085037356283}}, 'mountain_car': {'cartpole': {'mean_reward': 430.08282324713093, 'std_reward': 23.04013027224969, 'mean_length': 470.8835564146156, 'std_length': 31.386766865779578, 'solved_rate': 0.8077257780110858}, 'mountain_car': {'mean_reward': -103.93995007305244, 'std_reward': 18.228790429868873, 'mean_length': 133.39451218659423, 'std_length': 29.360256478983615, 'solved_rate': 0.71331071883414}, 'acrobot': {'mean_reward': -113.89003367178148, 'std_reward': 29.32817755108503, 'mean_length': 137.28034623276224, 'std_length': 19.249749596939477, 'solved_rate': 0.6794697110576845}}, 'acrobot': {'cartpole': {'mean_reward': 459.22186573629654, 'std_reward': 23.379413889550623, 'mean_length': 407.1122014142698, 'std_length': 22.066487866852256, 'solved_rate': 0.9931283735785319}, 'mountain_car': {'mean_reward': -100.30194440709958, 'std_reward': 10.06504310981601, 'mean_length': 122.5257836920901, 'std_length': 17.077034575238585, 'solved_rate': 0.8127854886474244}, 'acrobot': {'mean_reward': -124.93871452763064, 'std_reward': 26.372393495259505, 'mean_length': 104.59812621538276, 'std_length': 19.00669945308174, 'solved_rate': 0.6807886488371686}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.9454469503538808}, 'forward_transfer': {'mountain_car': 0.9087039562304863, 'acrobot': 1.184290521185052}, 'final_performance': {'cartpole': {'mean_reward': 459.22186573629654, 'std_reward': 23.379413889550623, 'mean_length': 407.1122014142698, 'std_length': 22.066487866852256, 'solved_rate': 0.9931283735785319}, 'mountain_car': {'mean_reward': -100.30194440709958, 'std_reward': 10.06504310981601, 'mean_length': 122.5257836920901, 'std_length': 17.077034575238585, 'solved_rate': 0.8127854886474244}, 'acrobot': {'mean_reward': -124.93871452763064, 'std_reward': 26.372393495259505, 'mean_length': 104.59812621538276, 'std_length': 19.00669945308174, 'solved_rate': 0.6807886488371686}}}}"
100,42,2,ffn,centrality_based,modular,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 435.45405822509304, 'std_reward': 25.43331387411268, 'mean_length': 407.2670147298346, 'std_length': 27.942616046180824, 'solved_rate': 0.8759171903607318}, 'mountain_car': {'mean_reward': -108.745764966493, 'std_reward': 26.677206889862163, 'mean_length': 167.82532046768102, 'std_length': 13.081684578876116, 'solved_rate': 0.606646280243487}, 'acrobot': {'mean_reward': -125.34252766252553, 'std_reward': 28.621161665881804, 'mean_length': 180.23354450112478, 'std_length': 17.68387287627374, 'solved_rate': 0.8438284476347}}, 'mountain_car': {'cartpole': {'mean_reward': 457.59237038518467, 'std_reward': 41.17908481890242, 'mean_length': 406.0205906448433, 'std_length': 48.83559627988102, 'solved_rate': 0.8034813899090406}, 'mountain_car': {'mean_reward': -111.39260516604413, 'std_reward': 14.485076126362213, 'mean_length': 126.87296498496056, 'std_length': 16.006440606637028, 'solved_rate': 0.706236853602354}, 'acrobot': {'mean_reward': -149.66554837170477, 'std_reward': 12.233064709935544, 'mean_length': 179.64913975373798, 'std_length': 29.395811478315753, 'solved_rate': 0.8295399937390496}}, 'acrobot': {'cartpole': {'mean_reward': 434.0179268933188, 'std_reward': 17.120978275714933, 'mean_length': 401.18524584177004, 'std_length': 17.385345955539506, 'solved_rate': 0.845086402754821}, 'mountain_car': {'mean_reward': -124.60355771892446, 'std_reward': 23.32371069032367, 'mean_length': 138.4608567021101, 'std_length': 13.59711722206621, 'solved_rate': 0.6486327478126521}, 'acrobot': {'mean_reward': -125.09356351268968, 'std_reward': 13.79698457780172, 'mean_length': 147.04327946185032, 'std_length': 18.514017815090167, 'solved_rate': 0.8184994502018864}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.8940145825767828}, 'forward_transfer': {'mountain_car': 1.2254012025315266, 'acrobot': 0.674232595446262}, 'final_performance': {'cartpole': {'mean_reward': 434.0179268933188, 'std_reward': 17.120978275714933, 'mean_length': 401.18524584177004, 'std_length': 17.385345955539506, 'solved_rate': 0.845086402754821}, 'mountain_car': {'mean_reward': -124.60355771892446, 'std_reward': 23.32371069032367, 'mean_length': 138.4608567021101, 'std_length': 13.59711722206621, 'solved_rate': 0.6486327478126521}, 'acrobot': {'mean_reward': -125.09356351268968, 'std_reward': 13.79698457780172, 'mean_length': 147.04327946185032, 'std_length': 18.514017815090167, 'solved_rate': 0.8184994502018864}}}}"
100,42,2,ffn,centrality_based,hybrid,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 446.79674333377204, 'std_reward': 30.459289048091915, 'mean_length': 440.60467215225515, 'std_length': 45.122173632052615, 'solved_rate': 0.8357341827656029}, 'mountain_car': {'mean_reward': -120.75178000723415, 'std_reward': 19.36864537624308, 'mean_length': 136.6908643183732, 'std_length': 26.067577497121963, 'solved_rate': 0.8642621846195205}, 'acrobot': {'mean_reward': -119.72284446769127, 'std_reward': 27.269407919966824, 'mean_length': 132.18758315637228, 'std_length': 10.03004908338307, 'solved_rate': 0.7977067847355911}}, 'mountain_car': {'cartpole': {'mean_reward': 482.7782180568339, 'std_reward': 23.16710717543982, 'mean_length': 441.7313069216872, 'std_length': 29.636502935524106, 'solved_rate': 0.8774691148185496}, 'mountain_car': {'mean_reward': -105.92272862402052, 'std_reward': 15.363266920550275, 'mean_length': 153.12902502798525, 'std_length': 16.98114160249832, 'solved_rate': 0.7369961922513719}, 'acrobot': {'mean_reward': -143.99719016966492, 'std_reward': 19.82118548526332, 'mean_length': 170.97343936027838, 'std_length': 28.01330626355794, 'solved_rate': 0.7572303281163271}}, 'acrobot': {'cartpole': {'mean_reward': 432.9541418363088, 'std_reward': 10.337920049314677, 'mean_length': 410.2470115789035, 'std_length': 11.884744040194386, 'solved_rate': 0.8003989488123463}, 'mountain_car': {'mean_reward': -133.01967432989494, 'std_reward': 11.9806411374067, 'mean_length': 162.96055187226818, 'std_length': 26.60134723003556, 'solved_rate': 0.7020891837733628}, 'acrobot': {'mean_reward': -108.4029100258194, 'std_reward': 12.338615474562658, 'mean_length': 172.3227481770586, 'std_length': 23.68020616461586, 'solved_rate': 0.7249716394938435}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.8840064138722769}, 'forward_transfer': {'mountain_car': 0.9735071821226301, 'acrobot': 0.6955665567854066}, 'final_performance': {'cartpole': {'mean_reward': 432.9541418363088, 'std_reward': 10.337920049314677, 'mean_length': 410.2470115789035, 'std_length': 11.884744040194386, 'solved_rate': 0.8003989488123463}, 'mountain_car': {'mean_reward': -133.01967432989494, 'std_reward': 11.9806411374067, 'mean_length': 162.96055187226818, 'std_length': 26.60134723003556, 'solved_rate': 0.7020891837733628}, 'acrobot': {'mean_reward': -108.4029100258194, 'std_reward': 12.338615474562658, 'mean_length': 172.3227481770586, 'std_length': 23.68020616461586, 'solved_rate': 0.7249716394938435}}}}"
100,42,2,ffn,distance_based,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 433.4595635563297, 'std_reward': 29.546221614465846, 'mean_length': 490.1898400781456, 'std_length': 30.539729298295264, 'solved_rate': 0.9616387672890548}, 'mountain_car': {'mean_reward': -138.33962558227753, 'std_reward': 15.067761723236623, 'mean_length': 118.17072097341006, 'std_length': 28.29483330815582, 'solved_rate': 0.6032150665762857}, 'acrobot': {'mean_reward': -110.38047898083147, 'std_reward': 14.343044215525609, 'mean_length': 131.81358755061103, 'std_length': 24.144291646547973, 'solved_rate': 0.7831941094000222}}, 'mountain_car': {'cartpole': {'mean_reward': 433.61014718188943, 'std_reward': 19.548944196598175, 'mean_length': 493.6581649146326, 'std_length': 23.054622786630855, 'solved_rate': 0.8783394264678415}, 'mountain_car': {'mean_reward': -104.9548025377386, 'std_reward': 24.903521699546445, 'mean_length': 150.83773496676497, 'std_length': 21.92370499912435, 'solved_rate': 0.883672596601381}, 'acrobot': {'mean_reward': -146.71318035711892, 'std_reward': 16.043675926579418, 'mean_length': 115.66847399135366, 'std_length': 15.44026126333877, 'solved_rate': 0.8036310101882197}}, 'acrobot': {'cartpole': {'mean_reward': 461.0975611366383, 'std_reward': 36.25173984335994, 'mean_length': 487.7416133397291, 'std_length': 23.643551327988103, 'solved_rate': 0.9311895395997444}, 'mountain_car': {'mean_reward': -142.99805902159096, 'std_reward': 19.990983062310015, 'mean_length': 156.76806561718763, 'std_length': 18.151761708004592, 'solved_rate': 0.6311258625210757}, 'acrobot': {'mean_reward': -106.7383037742077, 'std_reward': 16.967804944158868, 'mean_length': 192.80109069792553, 'std_length': 27.252656625583526, 'solved_rate': 0.8555705476091001}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.9589350628271407}, 'forward_transfer': {'mountain_car': 1.0133036216738327, 'acrobot': 1.0045952566370644}, 'final_performance': {'cartpole': {'mean_reward': 461.0975611366383, 'std_reward': 36.25173984335994, 'mean_length': 487.7416133397291, 'std_length': 23.643551327988103, 'solved_rate': 0.9311895395997444}, 'mountain_car': {'mean_reward': -142.99805902159096, 'std_reward': 19.990983062310015, 'mean_length': 156.76806561718763, 'std_length': 18.151761708004592, 'solved_rate': 0.6311258625210757}, 'acrobot': {'mean_reward': -106.7383037742077, 'std_reward': 16.967804944158868, 'mean_length': 192.80109069792553, 'std_length': 27.252656625583526, 'solved_rate': 0.8555705476091001}}}}"
100,42,2,ffn,distance_based,modular,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 482.01956139316735, 'std_reward': 10.015502137635579, 'mean_length': 427.05994101159416, 'std_length': 42.515629789744104, 'solved_rate': 0.9231346485020306}, 'mountain_car': {'mean_reward': -108.201796204087, 'std_reward': 21.222378901508044, 'mean_length': 103.32331964698206, 'std_length': 29.444927316526424, 'solved_rate': 0.7702620829214508}, 'acrobot': {'mean_reward': -145.13033615328936, 'std_reward': 11.58514327807685, 'mean_length': 124.19777841477921, 'std_length': 17.05811926939079, 'solved_rate': 0.8549600991250377}}, 'mountain_car': {'cartpole': {'mean_reward': 496.7596536253593, 'std_reward': 48.43055886848329, 'mean_length': 497.1222968155358, 'std_length': 48.94330537716536, 'solved_rate': 0.9046344505513549}, 'mountain_car': {'mean_reward': -143.0831338536865, 'std_reward': 22.21999048170877, 'mean_length': 129.47383226989066, 'std_length': 18.799170403884197, 'solved_rate': 0.7842620692883928}, 'acrobot': {'mean_reward': -102.59234954941019, 'std_reward': 16.537374992835048, 'mean_length': 151.16636165456532, 'std_length': 26.11936390184412, 'solved_rate': 0.7242164335599482}}, 'acrobot': {'cartpole': {'mean_reward': 490.4833730662445, 'std_reward': 24.479989573812784, 'mean_length': 499.1826258670044, 'std_length': 16.608204257514455, 'solved_rate': 0.9805198055837714}, 'mountain_car': {'mean_reward': -124.60896177596946, 'std_reward': 16.5069186156269, 'mean_length': 106.82897627699322, 'std_length': 14.962488608987403, 'solved_rate': 0.7804782709906857}, 'acrobot': {'mean_reward': -115.76385301866685, 'std_reward': 25.563784606718354, 'mean_length': 135.85956729485758, 'std_length': 10.395637515586895, 'solved_rate': 0.8773444645768075}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.035045701982619}, 'forward_transfer': {'mountain_car': 1.3624421102804911, 'acrobot': 1.1303784650734785}, 'final_performance': {'cartpole': {'mean_reward': 490.4833730662445, 'std_reward': 24.479989573812784, 'mean_length': 499.1826258670044, 'std_length': 16.608204257514455, 'solved_rate': 0.9805198055837714}, 'mountain_car': {'mean_reward': -124.60896177596946, 'std_reward': 16.5069186156269, 'mean_length': 106.82897627699322, 'std_length': 14.962488608987403, 'solved_rate': 0.7804782709906857}, 'acrobot': {'mean_reward': -115.76385301866685, 'std_reward': 25.563784606718354, 'mean_length': 135.85956729485758, 'std_length': 10.395637515586895, 'solved_rate': 0.8773444645768075}}}}"
100,42,2,ffn,distance_based,hybrid,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 469.83409132644783, 'std_reward': 15.498707829872366, 'mean_length': 422.2484023692641, 'std_length': 40.3027058198307, 'solved_rate': 0.9632658487783631}, 'mountain_car': {'mean_reward': -138.44185652584105, 'std_reward': 10.156506247833581, 'mean_length': 137.18059063238445, 'std_length': 10.020849553954289, 'solved_rate': 0.7984329051534811}, 'acrobot': {'mean_reward': -141.6683018488952, 'std_reward': 13.069035796267896, 'mean_length': 107.19607397237097, 'std_length': 19.998686477589366, 'solved_rate': 0.7715898129737955}}, 'mountain_car': {'cartpole': {'mean_reward': 473.1286014948828, 'std_reward': 44.843866909334544, 'mean_length': 449.5208050172617, 'std_length': 47.24826823256989, 'solved_rate': 0.9284835663268941}, 'mountain_car': {'mean_reward': -121.58431816922271, 'std_reward': 22.977230888749844, 'mean_length': 135.45531867370647, 'std_length': 29.735611614680764, 'solved_rate': 0.8538729935652182}, 'acrobot': {'mean_reward': -118.37417653404265, 'std_reward': 14.085875522086015, 'mean_length': 135.9147069912229, 'std_length': 26.33395484001412, 'solved_rate': 0.6105468306330809}}, 'acrobot': {'cartpole': {'mean_reward': 489.84025771970005, 'std_reward': 36.43308437843906, 'mean_length': 453.3383462752853, 'std_length': 22.906843328355286, 'solved_rate': 0.8034148729207675}, 'mountain_car': {'mean_reward': -129.66885129204127, 'std_reward': 12.339335914586718, 'mean_length': 147.40242478753274, 'std_length': 27.987108919487525, 'solved_rate': 0.7717399641893136}, 'acrobot': {'mean_reward': -124.63776234237186, 'std_reward': 19.101960443840916, 'mean_length': 107.94700463192515, 'std_length': 25.7955378195984, 'solved_rate': 0.8239963060211554}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0895154820637116}, 'forward_transfer': {'mountain_car': 0.913746807636543, 'acrobot': 1.093707567660484}, 'final_performance': {'cartpole': {'mean_reward': 489.84025771970005, 'std_reward': 36.43308437843906, 'mean_length': 453.3383462752853, 'std_length': 22.906843328355286, 'solved_rate': 0.8034148729207675}, 'mountain_car': {'mean_reward': -129.66885129204127, 'std_reward': 12.339335914586718, 'mean_length': 147.40242478753274, 'std_length': 27.987108919487525, 'solved_rate': 0.7717399641893136}, 'acrobot': {'mean_reward': -124.63776234237186, 'std_reward': 19.101960443840916, 'mean_length': 107.94700463192515, 'std_length': 25.7955378195984, 'solved_rate': 0.8239963060211554}}}}"
100,42,2,ffn,module_based,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 430.6781487144292, 'std_reward': 43.218710577598586, 'mean_length': 427.0383772033788, 'std_length': 39.0962448423455, 'solved_rate': 0.8133440344056806}, 'mountain_car': {'mean_reward': -117.73787214944586, 'std_reward': 15.121031579244589, 'mean_length': 168.0938197351574, 'std_length': 18.20981840050675, 'solved_rate': 0.635434563124044}, 'acrobot': {'mean_reward': -100.39576602272692, 'std_reward': 22.47211623898991, 'mean_length': 166.0529025387782, 'std_length': 27.931633940935864, 'solved_rate': 0.6711438162436093}}, 'mountain_car': {'cartpole': {'mean_reward': 414.74695003851207, 'std_reward': 29.839870070656815, 'mean_length': 420.73379729887574, 'std_length': 10.664139449624145, 'solved_rate': 0.9311513469166655}, 'mountain_car': {'mean_reward': -108.03145568205193, 'std_reward': 21.031980715741902, 'mean_length': 140.50051964675947, 'std_length': 10.251962447455023, 'solved_rate': 0.6433819046589166}, 'acrobot': {'mean_reward': -148.14014031653937, 'std_reward': 14.586530382595988, 'mean_length': 193.19571915979236, 'std_length': 19.791015246846683, 'solved_rate': 0.8857370590007267}}, 'acrobot': {'cartpole': {'mean_reward': 466.92839204197895, 'std_reward': 33.127017459445156, 'mean_length': 474.80778857751966, 'std_length': 23.22304905481184, 'solved_rate': 0.8627645092375373}, 'mountain_car': {'mean_reward': -132.5594438534633, 'std_reward': 22.187989489972715, 'mean_length': 171.0833981735248, 'std_length': 21.178185873103352, 'solved_rate': 0.601495740643467}, 'acrobot': {'mean_reward': -124.08508472313383, 'std_reward': 29.456198398464302, 'mean_length': 173.82954697158306, 'std_length': 11.447816466258061, 'solved_rate': 0.8191059683718338}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0960463581983222}, 'forward_transfer': {'mountain_car': 0.9542527164201225, 'acrobot': 0.8157389504282734}, 'final_performance': {'cartpole': {'mean_reward': 466.92839204197895, 'std_reward': 33.127017459445156, 'mean_length': 474.80778857751966, 'std_length': 23.22304905481184, 'solved_rate': 0.8627645092375373}, 'mountain_car': {'mean_reward': -132.5594438534633, 'std_reward': 22.187989489972715, 'mean_length': 171.0833981735248, 'std_length': 21.178185873103352, 'solved_rate': 0.601495740643467}, 'acrobot': {'mean_reward': -124.08508472313383, 'std_reward': 29.456198398464302, 'mean_length': 173.82954697158306, 'std_length': 11.447816466258061, 'solved_rate': 0.8191059683718338}}}}"
