network_size,seed,num_layers,network_type,strategy,topology,curriculum_results
25,42,2,ffn,random,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 24.299999999999997, 'std_reward': 0.9000000000000004, 'mean_length': 24.299999999999997, 'std_length': 0.9000000000000004, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'mountain_car': {'cartpole': {'mean_reward': 30.55, 'std_reward': 9.45, 'mean_length': 30.55, 'std_length': 9.45, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'acrobot': {'cartpole': {'mean_reward': 21.200000000000003, 'std_reward': 2.9000000000000004, 'mean_length': 21.200000000000003, 'std_length': 2.9000000000000004, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.8635437881873729}, 'forward_transfer': {'mountain_car': 1.0, 'acrobot': 1.0}, 'final_performance': {'cartpole': {'mean_reward': 21.200000000000003, 'std_reward': 2.9000000000000004, 'mean_length': 21.200000000000003, 'std_length': 2.9000000000000004, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'task_metrics': {'training_metrics': {'num_weights': 47, 'num_biases': 25, 'avg_weight_magnitude': 0.06632743046230626, 'avg_bias_magnitude': 0.04687444260792359}}}"
22,42,2,ffn,random,modular,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 27.0, 'std_reward': 3.3000000000000007, 'mean_length': 27.0, 'std_length': 3.3000000000000007, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'mountain_car': {'cartpole': {'mean_reward': 25.3, 'std_reward': 2.0, 'mean_length': 25.3, 'std_length': 2.0, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'acrobot': {'cartpole': {'mean_reward': 21.0, 'std_reward': 1.5, 'mean_length': 21.0, 'std_length': 1.5, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.1140583554376657}, 'forward_transfer': {'mountain_car': 1.0, 'acrobot': 1.0}, 'final_performance': {'cartpole': {'mean_reward': 21.0, 'std_reward': 1.5, 'mean_length': 21.0, 'std_length': 1.5, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'task_metrics': {'training_metrics': {'num_weights': 39, 'num_biases': 22, 'avg_weight_magnitude': 0.07184138049541441, 'avg_bias_magnitude': 0.07012657079827422}}}"
19,42,2,ffn,random,hybrid,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 23.9, 'std_reward': 1.799999999999999, 'mean_length': 23.9, 'std_length': 1.799999999999999, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'mountain_car': {'cartpole': {'mean_reward': 21.9, 'std_reward': 1.799999999999999, 'mean_length': 21.9, 'std_length': 1.799999999999999, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'acrobot': {'cartpole': {'mean_reward': 22.6, 'std_reward': 1.5, 'mean_length': 22.6, 'std_length': 1.5, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0226244343891402}, 'forward_transfer': {'mountain_car': 1.0, 'acrobot': 1.0}, 'final_performance': {'cartpole': {'mean_reward': 22.6, 'std_reward': 1.5, 'mean_length': 22.6, 'std_length': 1.5, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'task_metrics': {'training_metrics': {'num_weights': 36, 'num_biases': 19, 'avg_weight_magnitude': 0.0788941310552091, 'avg_bias_magnitude': 0.08814740383147215}}}"
12,42,2,ffn,random,fully_connected,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 20.75, 'std_reward': 1.0500000000000007, 'mean_length': 20.75, 'std_length': 1.0500000000000007, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'mountain_car': {'cartpole': {'mean_reward': 22.9, 'std_reward': 0.5999999999999996, 'mean_length': 22.9, 'std_length': 0.5999999999999996, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'acrobot': {'cartpole': {'mean_reward': 21.450000000000003, 'std_reward': 4.15, 'mean_length': 21.450000000000003, 'std_length': 4.15, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.951219512195122}, 'forward_transfer': {'mountain_car': 1.0, 'acrobot': 1.0}, 'final_performance': {'cartpole': {'mean_reward': 21.450000000000003, 'std_reward': 4.15, 'mean_length': 21.450000000000003, 'std_length': 4.15, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'task_metrics': {'training_metrics': {'num_weights': 46, 'num_biases': 12, 'avg_weight_magnitude': 0.06577362969832504, 'avg_bias_magnitude': 0.1006200960802085}}}"
25,42,2,rnn,random,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 18.15, 'std_reward': 3.950000000000001, 'mean_length': 18.15, 'std_length': 3.950000000000001, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'mountain_car': {'cartpole': {'mean_reward': 15.95, 'std_reward': 1.5499999999999998, 'mean_length': 15.95, 'std_length': 1.5499999999999998, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'acrobot': {'cartpole': {'mean_reward': 15.8, 'std_reward': 1.5, 'mean_length': 15.8, 'std_length': 1.5, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0}, 'forward_transfer': {'mountain_car': 1.0, 'acrobot': 1.0}, 'final_performance': {'cartpole': {'mean_reward': 15.8, 'std_reward': 1.5, 'mean_length': 15.8, 'std_length': 1.5, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'task_metrics': {'training_metrics': {'num_input_weights': 47, 'num_recurrent_weights': 47, 'num_hidden_weights': 800, 'num_biases': 25, 'avg_input_weight_magnitude': 0.09355797550975499, 'avg_recurrent_weight_magnitude': 0.08835245460664286, 'avg_hidden_weight_magnitude': 0.07825300420393562, 'avg_bias_magnitude': 0.08933467971198877}}}"
23,42,2,rnn,random,modular,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 9.35, 'std_reward': 0.25, 'mean_length': 9.35, 'std_length': 0.25, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'mountain_car': {'cartpole': {'mean_reward': 9.45, 'std_reward': 0.04999999999999982, 'mean_length': 9.45, 'std_length': 0.04999999999999982, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'acrobot': {'cartpole': {'mean_reward': 9.5, 'std_reward': 0.09999999999999964, 'mean_length': 9.5, 'std_length': 0.09999999999999964, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0160427807486632}, 'forward_transfer': {'mountain_car': 1.0, 'acrobot': 1.0}, 'final_performance': {'cartpole': {'mean_reward': 9.5, 'std_reward': 0.09999999999999964, 'mean_length': 9.5, 'std_length': 0.09999999999999964, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'task_metrics': {'training_metrics': {'num_input_weights': 38, 'num_recurrent_weights': 38, 'num_hidden_weights': 736, 'num_biases': 23, 'avg_input_weight_magnitude': 0.09499819978432784, 'avg_recurrent_weight_magnitude': 0.07402077893006488, 'avg_hidden_weight_magnitude': 0.0761741013303173, 'avg_bias_magnitude': 0.07363599345572902}}}"
22,42,2,rnn,random,hybrid,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 11.7, 'std_reward': 2.3999999999999995, 'mean_length': 11.7, 'std_length': 2.3999999999999995, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'mountain_car': {'cartpole': {'mean_reward': 13.4, 'std_reward': 3.700000000000001, 'mean_length': 13.4, 'std_length': 3.700000000000001, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'acrobot': {'cartpole': {'mean_reward': 14.5, 'std_reward': 5.0, 'mean_length': 14.5, 'std_length': 5.0, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.3004484304932735}, 'forward_transfer': {'mountain_car': 1.0, 'acrobot': 1.0}, 'final_performance': {'cartpole': {'mean_reward': 14.5, 'std_reward': 5.0, 'mean_length': 14.5, 'std_length': 5.0, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'task_metrics': {'training_metrics': {'num_input_weights': 49, 'num_recurrent_weights': 49, 'num_hidden_weights': 704, 'num_biases': 22, 'avg_input_weight_magnitude': 0.080957192257223, 'avg_recurrent_weight_magnitude': 0.09398306446254981, 'avg_hidden_weight_magnitude': 0.08167593682769937, 'avg_bias_magnitude': 0.07084657199152743}}}"
18,42,2,rnn,random,fully_connected,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 9.3, 'std_reward': 0.0, 'mean_length': 9.3, 'std_length': 0.0, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'mountain_car': {'cartpole': {'mean_reward': 9.3, 'std_reward': 0.20000000000000018, 'mean_length': 9.3, 'std_length': 0.20000000000000018, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'acrobot': {'cartpole': {'mean_reward': 9.5, 'std_reward': 0.09999999999999964, 'mean_length': 9.5, 'std_length': 0.09999999999999964, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0106382978723405}, 'forward_transfer': {'mountain_car': 1.0, 'acrobot': 1.0}, 'final_performance': {'cartpole': {'mean_reward': 9.5, 'std_reward': 0.09999999999999964, 'mean_length': 9.5, 'std_length': 0.09999999999999964, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'task_metrics': {'training_metrics': {'num_input_weights': 133, 'num_recurrent_weights': 133, 'num_hidden_weights': 576, 'num_biases': 18, 'avg_input_weight_magnitude': 0.08259262068454348, 'avg_recurrent_weight_magnitude': 0.07946894027604176, 'avg_hidden_weight_magnitude': 0.08014675402994685, 'avg_bias_magnitude': 0.0896272309115359}}}"
100,42,2,ffn,random,small_world,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 20.65, 'std_reward': 1.8499999999999996, 'mean_length': 20.65, 'std_length': 1.8499999999999996, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'mountain_car': {'cartpole': {'mean_reward': 21.9, 'std_reward': 0.7999999999999989, 'mean_length': 21.9, 'std_length': 0.7999999999999989, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'acrobot': {'cartpole': {'mean_reward': 21.0, 'std_reward': 2.1000000000000014, 'mean_length': 21.0, 'std_length': 2.1000000000000014, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 1.0}, 'forward_transfer': {'mountain_car': 1.0, 'acrobot': 1.0}, 'final_performance': {'cartpole': {'mean_reward': 21.0, 'std_reward': 2.1000000000000014, 'mean_length': 21.0, 'std_length': 2.1000000000000014, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'task_metrics': {'training_metrics': {'num_weights': 196, 'num_biases': 100, 'avg_weight_magnitude': 0.08358589926947944, 'avg_bias_magnitude': 0.07631471892783831}}}"
50,42,2,ffn,random,modular,"{'performance_history': {'cartpole': {'cartpole': {'mean_reward': 18.299999999999997, 'std_reward': 3.0999999999999996, 'mean_length': 18.299999999999997, 'std_length': 3.0999999999999996, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'mountain_car': {'cartpole': {'mean_reward': 22.4, 'std_reward': 0.0, 'mean_length': 22.4, 'std_length': 0.0, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}, 'acrobot': {'cartpole': {'mean_reward': 24.5, 'std_reward': 1.3000000000000007, 'mean_length': 24.5, 'std_length': 1.3000000000000007, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'transfer_metrics': {'backward_transfer': {'cartpole': 0.9176029962546817}, 'forward_transfer': {'mountain_car': 1.0, 'acrobot': 1.0}, 'final_performance': {'cartpole': {'mean_reward': 24.5, 'std_reward': 1.3000000000000007, 'mean_length': 24.5, 'std_length': 1.3000000000000007, 'solved_rate': 0.0}, 'mountain_car': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}, 'acrobot': {'mean_reward': -200.0, 'std_reward': 0.0, 'mean_length': 200.0, 'std_length': 0.0, 'solved_rate': 0.0}}}, 'task_metrics': {'training_metrics': {'num_weights': 181, 'num_biases': 50, 'avg_weight_magnitude': 0.07809528577003383, 'avg_bias_magnitude': 0.061643422765782746}}}"
